fecha,anio,mes_num,departamento,municipio,pasajeros_aereos_nacionales
2017-10-01,2017,10,RISARALDA,Pereira,42611
2017-10-01,2017,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1169
2017-10-01,2017,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,79438
2017-10-01,2017,10,SANTANDER,Barrancabermeja,2893
2017-10-01,2017,10,SANTANDER,Bucaramanga,49945
2017-10-01,2017,10,SIN ESPECIFICAR,Sin Especificar,91
2017-10-01,2017,10,SUCRE,Corozal,3927
2017-10-01,2017,10,SUCRE,Santiago de Tolú,571
2017-10-01,2017,10,TOLIMA,Ibagué,3948
2017-10-01,2017,10,VALLE DEL CAUCA,Buenaventura,687
2017-10-01,2017,10,VALLE DEL CAUCA,Cali,104512
2017-10-01,2017,10,VAUPES,Caruru,93
2017-10-01,2017,10,VAUPES,Mitú,1133
2017-10-01,2017,10,VAUPES,Pacoa,7
2017-10-01,2017,10,VAUPES,Taraira,139
2017-10-01,2017,10,VICHADA,Cumaribo,0
2017-10-01,2017,10,VICHADA,La Primavera,0
2017-10-01,2017,10,VICHADA,Puerto Carreño,1495
2017-11-01,2017,11,AMAZONAS,LA CHORRERA,33
2017-11-01,2017,11,AMAZONAS,La Pedrera,204
2017-11-01,2017,11,AMAZONAS,Leticia,10071
2017-11-01,2017,11,AMAZONAS,Tarapacá,132
2017-11-01,2017,11,ANTIOQUIA,Carepa,8519
2017-11-01,2017,11,ANTIOQUIA,Caucasia,1266
2017-11-01,2017,11,ANTIOQUIA,El Bagre,431
2017-11-01,2017,11,ANTIOQUIA,Medellín,44527
2017-11-01,2017,11,ANTIOQUIA,Rionegro,212351
2017-11-01,2017,11,ARAUCA,Arauca,5801
2017-11-01,2017,11,ARAUCA,Tame,100
2017-11-01,2017,11,ATLANTICO,Barranquilla,78580
2017-11-01,2017,11,BOGOTA D.C.,"Bogotá, D.C.",654722
2017-11-01,2017,11,BOLIVAR,Cartagena,150600
2017-11-01,2017,11,CALDAS,Manizales,8939
2017-11-01,2017,11,CAQUETA,Florencia,4439
2017-11-01,2017,11,CAQUETA,San Vicente del Caguán,0
2017-11-01,2017,11,CASANARE,Paz de Ariporo,86
2017-11-01,2017,11,CASANARE,Yopal,13772
2017-11-01,2017,11,CAUCA,Guapi,1586
2017-11-01,2017,11,CAUCA,Popayán,4203
2017-11-01,2017,11,CESAR,San Martín,16
2017-11-01,2017,11,CESAR,Valledupar,14270
2017-11-01,2017,11,CHOCO,Acandí,395
2017-11-01,2017,11,CHOCO,Bahía Solano,1016
2017-11-01,2017,11,CHOCO,Condoto,61
2017-11-01,2017,11,CHOCO,Nuquí,423
2017-11-01,2017,11,CHOCO,Quibdó,15139
2017-11-01,2017,11,CORDOBA,Montería,35410
2017-11-01,2017,11,GUAINIA,Barranco Minas,274
2017-11-01,2017,11,GUAINIA,Inírida,2066
2017-11-01,2017,11,GUAVIARE,Miraflores,361
2017-11-01,2017,11,GUAVIARE,San José del Guaviare,1149
2017-11-01,2017,11,HUILA,Neiva,11067
2017-11-01,2017,11,HUILA,Pitalito,872
2017-11-01,2017,11,LA GUAJIRA,Riohacha,4177
2017-11-01,2017,11,MAGDALENA,Santa Marta,69617
2017-11-01,2017,11,META,La Macarena,336
2017-11-01,2017,11,META,Villavicencio,3129
2017-11-01,2017,11,NARINO,Ipiales,1254
2017-11-01,2017,11,NARINO,Pasto,10165
2017-11-01,2017,11,NARINO,San Andres de Tumaco,5330
2017-11-01,2017,11,NORTE DE SANTANDER,Cúcuta,24874
2017-11-01,2017,11,PUTUMAYO,Puerto Asís,2719
2017-11-01,2017,11,PUTUMAYO,Puerto Leguízamo,717
2017-11-01,2017,11,PUTUMAYO,Villagarzón,1432
2017-11-01,2017,11,QUINDIO,Armenia,13494
2017-11-01,2017,11,RISARALDA,Pereira,56707
2017-11-01,2017,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1819
2017-11-01,2017,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,82252
2017-11-01,2017,11,SANTANDER,Barrancabermeja,4840
2017-11-01,2017,11,SANTANDER,Bucaramanga,49730
2017-11-01,2017,11,SIN ESPECIFICAR,Sin Especificar,70
2017-11-01,2017,11,SUCRE,Corozal,3883
2017-11-01,2017,11,SUCRE,Santiago de Tolú,266
2017-11-01,2017,11,TOLIMA,Ibagué,3796
2017-11-01,2017,11,TOLIMA,Melgar,0
2017-11-01,2017,11,VALLE DEL CAUCA,Buenaventura,629
2017-11-01,2017,11,VALLE DEL CAUCA,Cali,125299
2017-11-01,2017,11,VAUPES,Caruru,127
2017-11-01,2017,11,VAUPES,Mitú,1119
2017-11-01,2017,11,VAUPES,Pacoa,12
2017-11-01,2017,11,VAUPES,Taraira,127
2017-11-01,2017,11,VICHADA,Cumaribo,19
2017-11-01,2017,11,VICHADA,Puerto Carreño,1408
2017-12-01,2017,12,AMAZONAS,LA CHORRERA,46
2017-12-01,2017,12,AMAZONAS,La Pedrera,187
2017-12-01,2017,12,AMAZONAS,Leticia,10461
2017-12-01,2017,12,AMAZONAS,Tarapacá,138
2017-12-01,2017,12,ANTIOQUIA,Carepa,7829
2017-12-01,2017,12,ANTIOQUIA,Caucasia,1125
2017-12-01,2017,12,ANTIOQUIA,El Bagre,410
2017-12-01,2017,12,ANTIOQUIA,Medellín,41250
2017-12-01,2017,12,ANTIOQUIA,Rionegro,230586
2017-12-01,2017,12,ARAUCA,Arauca,5879
2017-12-01,2017,12,ARAUCA,Tame,108
2017-12-01,2017,12,ATLANTICO,Barranquilla,92944
2017-12-01,2017,12,BOGOTA D.C.,"Bogotá, D.C.",671891
2017-12-01,2017,12,BOLIVAR,Cartagena,174057
2017-12-01,2017,12,CALDAS,Manizales,8458
2017-12-01,2017,12,CAQUETA,Florencia,4448
2017-12-01,2017,12,CAQUETA,San Vicente del Caguán,0
2017-12-01,2017,12,CASANARE,Paz de Ariporo,119
2017-12-01,2017,12,CASANARE,Yopal,12908
2017-12-01,2017,12,CAUCA,Guapi,1868
2017-12-01,2017,12,CAUCA,Popayán,4613
2017-12-01,2017,12,CESAR,San Martín,16
2017-12-01,2017,12,CESAR,Valledupar,18707
2017-12-01,2017,12,CHOCO,Acandí,531
2017-12-01,2017,12,CHOCO,Bahía Solano,1311
2017-12-01,2017,12,CHOCO,Condoto,40
2017-12-01,2017,12,CHOCO,Nuquí,575
2017-12-01,2017,12,CHOCO,Quibdó,18172
2017-12-01,2017,12,CORDOBA,Montería,38686
2017-12-01,2017,12,GUAINIA,Barranco Minas,458
2017-12-01,2017,12,GUAINIA,Inírida,2450
2017-12-01,2017,12,GUAVIARE,Miraflores,439
2017-12-01,2017,12,GUAVIARE,San José del Guaviare,1237
2017-12-01,2017,12,HUILA,Neiva,9310
2017-12-01,2017,12,HUILA,Pitalito,1104
2017-12-01,2017,12,LA GUAJIRA,Riohacha,7501
2017-12-01,2017,12,MAGDALENA,Santa Marta,80775
2017-12-01,2017,12,META,La Macarena,127
2017-12-01,2017,12,META,Villavicencio,4784
2017-12-01,2017,12,NARINO,Ipiales,1352
2017-12-01,2017,12,NARINO,Pasto,13322
2017-12-01,2017,12,NARINO,San Andres de Tumaco,5763
2017-12-01,2017,12,NORTE DE SANTANDER,Cúcuta,32394
2017-12-01,2017,12,PUTUMAYO,Puerto Asís,2828
2017-12-01,2017,12,PUTUMAYO,Puerto Leguízamo,844
2017-12-01,2017,12,PUTUMAYO,Villagarzón,1391
2017-12-01,2017,12,QUINDIO,Armenia,10971
2017-12-01,2017,12,RISARALDA,Pereira,66972
2017-12-01,2017,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,2216
2017-12-01,2017,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,85902
2017-12-01,2017,12,SANTANDER,Barrancabermeja,6633
2017-12-01,2017,12,SANTANDER,Bucaramanga,60842
2017-12-01,2017,12,SIN ESPECIFICAR,Sin Especificar,118
2017-12-01,2017,12,SUCRE,Corozal,4519
2017-12-01,2017,12,SUCRE,Santiago de Tolú,551
2017-12-01,2017,12,TOLIMA,Ibagué,5038
2017-12-01,2017,12,TOLIMA,Melgar,0
2017-12-01,2017,12,VALLE DEL CAUCA,Buenaventura,647
2017-12-01,2017,12,VALLE DEL CAUCA,Cali,145387
2017-12-01,2017,12,VAUPES,Caruru,92
2017-12-01,2017,12,VAUPES,Mitú,1506
2017-12-01,2017,12,VAUPES,Taraira,131
2017-12-01,2017,12,VICHADA,Cumaribo,19
2017-12-01,2017,12,VICHADA,La Primavera,0
2017-12-01,2017,12,VICHADA,Puerto Carreño,1825
2018-01-01,2018,1,AMAZONAS,LA CHORRERA,86
2018-01-01,2018,1,AMAZONAS,La Pedrera,156
2018-01-01,2018,1,AMAZONAS,Leticia,10365
2018-01-01,2018,1,AMAZONAS,Tarapacá,98
2018-01-01,2018,1,ANTIOQUIA,Carepa,6888
2018-01-01,2018,1,ANTIOQUIA,Caucasia,764
2018-01-01,2018,1,ANTIOQUIA,El Bagre,381
2018-01-01,2018,1,ANTIOQUIA,Medellín,44553
2018-01-01,2018,1,ANTIOQUIA,Rionegro,225056
2018-01-01,2018,1,ARAUCA,Arauca,5267
2018-01-01,2018,1,ARAUCA,Tame,102
2018-01-01,2018,1,ATLANTICO,Barranquilla,89192
2018-01-01,2018,1,BOGOTA D.C.,"Bogotá, D.C.",736577
2018-01-01,2018,1,BOLIVAR,Cartagena,171462
2018-01-01,2018,1,CALDAS,Manizales,7854
2018-01-01,2018,1,CAQUETA,Florencia,3628
2018-01-01,2018,1,CAQUETA,San Vicente del Caguán,153
2018-01-01,2018,1,CASANARE,Paz de Ariporo,163
2018-01-01,2018,1,CASANARE,Yopal,12432
2018-01-01,2018,1,CAUCA,Guapi,1370
2018-01-01,2018,1,CAUCA,Popayán,4215
2018-01-01,2018,1,CESAR,San Martín,3
2018-01-01,2018,1,CESAR,Valledupar,15266
2018-01-01,2018,1,CHOCO,Acandí,498
2018-01-01,2018,1,CHOCO,Bahía Solano,1163
2018-01-01,2018,1,CHOCO,Condoto,55
2018-01-01,2018,1,CHOCO,Nuquí,511
2018-01-01,2018,1,CHOCO,Quibdó,12361
2018-01-01,2018,1,CORDOBA,Montería,35826
2018-01-01,2018,1,GUAINIA,Barranco Minas,308
2018-01-01,2018,1,GUAINIA,Inírida,2477
2018-01-01,2018,1,GUAVIARE,Miraflores,388
2018-01-01,2018,1,GUAVIARE,San José del Guaviare,905
2018-01-01,2018,1,HUILA,Neiva,8752
2018-01-01,2018,1,HUILA,Pitalito,759
2018-01-01,2018,1,LA GUAJIRA,Riohacha,6944
2018-01-01,2018,1,MAGDALENA,Santa Marta,77546
2018-01-01,2018,1,META,La Macarena,27
2018-01-01,2018,1,META,Villavicencio,4037
2018-01-01,2018,1,NARINO,Ipiales,989
2018-01-01,2018,1,NARINO,Pasto,12337
2018-01-01,2018,1,NARINO,San Andres de Tumaco,4972
2018-01-01,2018,1,NORTE DE SANTANDER,Cúcuta,34393
2018-01-01,2018,1,PUTUMAYO,Puerto Asís,2465
2018-01-01,2018,1,PUTUMAYO,Puerto Leguízamo,963
2018-01-01,2018,1,PUTUMAYO,Villagarzón,1240
2018-01-01,2018,1,QUINDIO,Armenia,9448
2018-01-01,2018,1,RISARALDA,Pereira,60691
2018-01-01,2018,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1563
2018-01-01,2018,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,86691
2018-01-01,2018,1,SANTANDER,Barrancabermeja,4875
2018-01-01,2018,1,SANTANDER,Bucaramanga,52961
2018-01-01,2018,1,SIN ESPECIFICAR,Sin Especificar,61
2018-01-01,2018,1,SUCRE,Corozal,3551
2018-01-01,2018,1,SUCRE,Santiago de Tolú,424
2018-01-01,2018,1,TOLIMA,Ibagué,4509
2018-01-01,2018,1,VALLE DEL CAUCA,Buenaventura,490
2018-01-01,2018,1,VALLE DEL CAUCA,Cali,133596
2018-01-01,2018,1,VAUPES,Caruru,151
2018-01-01,2018,1,VAUPES,Mitú,1461
2018-01-01,2018,1,VAUPES,Pacoa,2
2018-01-01,2018,1,VAUPES,Taraira,97
2018-01-01,2018,1,VICHADA,Cumaribo,17
2018-01-01,2018,1,VICHADA,Puerto Carreño,1992
2018-02-01,2018,2,AMAZONAS,LA CHORRERA,71
2018-02-01,2018,2,AMAZONAS,La Pedrera,189
2018-02-01,2018,2,AMAZONAS,Leticia,8580
2018-02-01,2018,2,AMAZONAS,Tarapacá,127
2018-02-01,2018,2,ANTIOQUIA,Carepa,7629
2018-02-01,2018,2,ANTIOQUIA,Caucasia,1219
2018-02-01,2018,2,ANTIOQUIA,El Bagre,436
2018-02-01,2018,2,ANTIOQUIA,Medellín,40548
2018-02-01,2018,2,ANTIOQUIA,Rionegro,202561
2018-02-01,2018,2,ARAUCA,Arauca,4910
2018-02-01,2018,2,ARAUCA,Tame,105
2018-02-01,2018,2,ATLANTICO,Barranquilla,72886
2018-02-01,2018,2,BOGOTA D.C.,"Bogotá, D.C.",623720
2018-02-01,2018,2,BOLIVAR,Cartagena,145550
2018-02-01,2018,2,CALDAS,Manizales,8626
2018-02-01,2018,2,CAQUETA,Florencia,3818
2018-02-01,2018,2,CAQUETA,San Vicente del Caguán,202
2018-02-01,2018,2,CASANARE,Paz de Ariporo,105
2018-02-01,2018,2,CASANARE,Yopal,13113
2018-02-01,2018,2,CAUCA,Guapi,1440
2018-02-01,2018,2,CAUCA,Popayán,4575
2018-02-01,2018,2,CESAR,Valledupar,14909
2018-02-01,2018,2,CHOCO,Acandí,377
2018-02-01,2018,2,CHOCO,Bahía Solano,1002
2018-02-01,2018,2,CHOCO,Condoto,53
2018-02-01,2018,2,CHOCO,Nuquí,482
2018-02-01,2018,2,CHOCO,Quibdó,11924
2018-02-01,2018,2,CORDOBA,Montería,30644
2018-02-01,2018,2,GUAINIA,Barranco Minas,204
2018-02-01,2018,2,GUAINIA,Inírida,2049
2018-02-01,2018,2,GUAVIARE,Miraflores,249
2018-02-01,2018,2,GUAVIARE,San José del Guaviare,825
2018-02-01,2018,2,HUILA,Neiva,10421
2018-02-01,2018,2,HUILA,Pitalito,673
2018-02-01,2018,2,LA GUAJIRA,Riohacha,5792
2018-02-01,2018,2,MAGDALENA,Santa Marta,59470
2018-02-01,2018,2,META,La Macarena,21
2018-02-01,2018,2,META,Villavicencio,4484
2018-02-01,2018,2,NARINO,Ipiales,783
2018-02-01,2018,2,NARINO,Pasto,11176
2018-02-01,2018,2,NARINO,San Andres de Tumaco,4314
2018-02-01,2018,2,NORTE DE SANTANDER,Cúcuta,30098
2018-02-01,2018,2,PUTUMAYO,Puerto Asís,2567
2018-02-01,2018,2,PUTUMAYO,Puerto Leguízamo,720
2018-02-01,2018,2,PUTUMAYO,Villagarzón,1293
2018-02-01,2018,2,QUINDIO,Armenia,11510
2018-02-01,2018,2,RISARALDA,Pereira,56988
2018-02-01,2018,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,955
2018-02-01,2018,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,74755
2018-02-01,2018,2,SANTANDER,Barrancabermeja,4622
2018-02-01,2018,2,SANTANDER,Bucaramanga,53863
2018-02-01,2018,2,SIN ESPECIFICAR,Sin Especificar,85
2018-02-01,2018,2,SUCRE,Corozal,2970
2018-02-01,2018,2,SUCRE,Santiago de Tolú,222
2018-02-01,2018,2,TOLIMA,Ibagué,4652
2018-02-01,2018,2,VALLE DEL CAUCA,Buenaventura,595
2018-02-01,2018,2,VALLE DEL CAUCA,Cali,121777
2018-02-01,2018,2,VALLE DEL CAUCA,Roldanillo,118
2018-02-01,2018,2,VAUPES,Caruru,61
2018-02-01,2018,2,VAUPES,Mitú,1170
2018-02-01,2018,2,VAUPES,Pacoa,6
2018-02-01,2018,2,VAUPES,Taraira,87
2018-02-01,2018,2,VICHADA,Cumaribo,0
2018-02-01,2018,2,VICHADA,La Primavera,0
2018-02-01,2018,2,VICHADA,Puerto Carreño,1642
2018-03-01,2018,3,AMAZONAS,LA CHORRERA,87
2018-03-01,2018,3,AMAZONAS,La Pedrera,183
2018-03-01,2018,3,AMAZONAS,Leticia,9987
2018-03-01,2018,3,AMAZONAS,Tarapacá,114
2018-03-01,2018,3,ANTIOQUIA,Carepa,7733
2018-03-01,2018,3,ANTIOQUIA,Caucasia,1167
2018-03-01,2018,3,ANTIOQUIA,El Bagre,356
2018-03-01,2018,3,ANTIOQUIA,Medellín,40264
2018-03-01,2018,3,ANTIOQUIA,Rionegro,220679
2018-03-01,2018,3,ARAUCA,Arauca,5142
2018-03-01,2018,3,ARAUCA,Tame,112
2018-03-01,2018,3,ATLANTICO,Barranquilla,78690
2018-03-01,2018,3,BOGOTA D.C.,"Bogotá, D.C.",671698
2018-03-01,2018,3,BOLIVAR,Cartagena,172002
2018-03-01,2018,3,CALDAS,Manizales,8616
2018-03-01,2018,3,CAQUETA,Florencia,3965
2018-03-01,2018,3,CAQUETA,San Vicente del Caguán,188
2018-03-01,2018,3,CASANARE,Paz de Ariporo,113
2018-03-01,2018,3,CASANARE,Yopal,13227
2018-03-01,2018,3,CAUCA,Guapi,1415
2018-03-01,2018,3,CAUCA,Popayán,4190
2018-03-01,2018,3,CESAR,Valledupar,16200
2018-03-01,2018,3,CHOCO,Acandí,411
2018-03-01,2018,3,CHOCO,Bahía Solano,1154
2018-03-01,2018,3,CHOCO,Condoto,43
2018-03-01,2018,3,CHOCO,Nuquí,573
2018-03-01,2018,3,CHOCO,Quibdó,12713
2018-03-01,2018,3,CORDOBA,Montería,33581
2018-03-01,2018,3,GUAINIA,Barranco Minas,293
2018-03-01,2018,3,GUAINIA,Inírida,2096
2018-03-01,2018,3,GUAVIARE,Miraflores,317
2018-03-01,2018,3,GUAVIARE,San José del Guaviare,1053
2018-03-01,2018,3,HUILA,Neiva,11035
2018-03-01,2018,3,HUILA,Pitalito,833
2018-03-01,2018,3,LA GUAJIRA,Riohacha,6534
2018-03-01,2018,3,MAGDALENA,Santa Marta,69523
2018-03-01,2018,3,META,La Macarena,40
2018-03-01,2018,3,META,Villavicencio,4307
2018-03-01,2018,3,NARINO,Ipiales,970
2018-03-01,2018,3,NARINO,Pasto,12936
2018-03-01,2018,3,NARINO,San Andres de Tumaco,4610
2018-03-01,2018,3,NORTE DE SANTANDER,Cúcuta,30609
2018-03-01,2018,3,PUTUMAYO,Puerto Asís,2716
2018-03-01,2018,3,PUTUMAYO,Puerto Leguízamo,732
2018-03-01,2018,3,PUTUMAYO,Villagarzón,1364
2018-03-01,2018,3,QUINDIO,Armenia,13371
2018-03-01,2018,3,RISARALDA,Pereira,64031
2018-03-01,2018,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1166
2018-03-01,2018,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,77769
2018-03-01,2018,3,SANTANDER,Barrancabermeja,4581
2018-03-01,2018,3,SANTANDER,Bucaramanga,56599
2018-03-01,2018,3,SIN ESPECIFICAR,Sin Especificar,125
2018-03-01,2018,3,SUCRE,Corozal,3371
2018-03-01,2018,3,SUCRE,Santiago de Tolú,365
2018-03-01,2018,3,TOLIMA,Ibagué,4789
2018-03-01,2018,3,VALLE DEL CAUCA,Buenaventura,561
2018-03-01,2018,3,VALLE DEL CAUCA,Cali,132463
2018-03-01,2018,3,VAUPES,Caruru,66
2018-03-01,2018,3,VAUPES,Mitú,1178
2018-03-01,2018,3,VAUPES,Taraira,108
2018-03-01,2018,3,VICHADA,Cumaribo,26
2018-03-01,2018,3,VICHADA,La Primavera,18
2018-03-01,2018,3,VICHADA,Puerto Carreño,1655
2018-04-01,2018,4,AMAZONAS,LA CHORRERA,46
2018-04-01,2018,4,AMAZONAS,La Pedrera,109
2018-04-01,2018,4,AMAZONAS,Leticia,9120
2018-04-01,2018,4,AMAZONAS,Tarapacá,65
2018-04-01,2018,4,ANTIOQUIA,Carepa,8301
2018-04-01,2018,4,ANTIOQUIA,Caucasia,1281
2018-04-01,2018,4,ANTIOQUIA,El Bagre,442
2018-04-01,2018,4,ANTIOQUIA,Medellín,40424
2018-04-01,2018,4,ANTIOQUIA,Rionegro,222403
2018-04-01,2018,4,ARAUCA,Arauca,5687
2018-04-01,2018,4,ARAUCA,Tame,106
2018-04-01,2018,4,ATLANTICO,Barranquilla,85308
2018-04-01,2018,4,BOGOTA D.C.,"Bogotá, D.C.",695697
2018-04-01,2018,4,BOLIVAR,Cartagena,156027
2018-04-01,2018,4,CALDAS,Manizales,7814
2018-04-01,2018,4,CAQUETA,Florencia,4266
2018-04-01,2018,4,CAQUETA,San Vicente del Caguán,247
2018-04-01,2018,4,CASANARE,Paz de Ariporo,87
2018-04-01,2018,4,CASANARE,Yopal,12796
2018-04-01,2018,4,CAUCA,Guapi,1413
2018-04-01,2018,4,CAUCA,Popayán,4327
2018-04-01,2018,4,CESAR,Valledupar,17265
2018-04-01,2018,4,CHOCO,Acandí,346
2018-04-01,2018,4,CHOCO,Bahía Solano,1106
2018-04-01,2018,4,CHOCO,Nuquí,541
2018-04-01,2018,4,CHOCO,Quibdó,13279
2018-04-01,2018,4,CORDOBA,Montería,33589
2018-04-01,2018,4,GUAINIA,Barranco Minas,250
2018-04-01,2018,4,GUAINIA,Inírida,2125
2018-04-01,2018,4,GUAVIARE,Miraflores,339
2018-04-01,2018,4,GUAVIARE,San José del Guaviare,984
2018-04-01,2018,4,HUILA,Neiva,10670
2018-04-01,2018,4,HUILA,Pitalito,893
2018-04-01,2018,4,LA GUAJIRA,Riohacha,6837
2018-04-01,2018,4,MAGDALENA,Santa Marta,65287
2018-04-01,2018,4,META,La Macarena,72
2018-04-01,2018,4,META,Villavicencio,4038
2018-04-01,2018,4,NARINO,Ipiales,1022
2018-04-01,2018,4,NARINO,Pasto,12764
2018-04-01,2018,4,NARINO,San Andres de Tumaco,5067
2018-04-01,2018,4,NORTE DE SANTANDER,Cúcuta,31110
2018-04-01,2018,4,PUTUMAYO,Puerto Asís,2830
2018-04-01,2018,4,PUTUMAYO,Puerto Leguízamo,937
2018-04-01,2018,4,PUTUMAYO,Villagarzón,1351
2018-04-01,2018,4,QUINDIO,Armenia,11949
2018-04-01,2018,4,RISARALDA,Pereira,57273
2018-04-01,2018,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1032
2018-04-01,2018,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,70155
2018-04-01,2018,4,SANTANDER,Barrancabermeja,5002
2018-04-01,2018,4,SANTANDER,Bucaramanga,56501
2018-04-01,2018,4,SIN ESPECIFICAR,Sin Especificar,59
2018-04-01,2018,4,SUCRE,Corozal,3116
2018-04-01,2018,4,SUCRE,Santiago de Tolú,235
2018-04-01,2018,4,TOLIMA,Ibagué,4808
2018-04-01,2018,4,VALLE DEL CAUCA,Buenaventura,618
2018-04-01,2018,4,VALLE DEL CAUCA,Cali,141044
2018-04-01,2018,4,VAUPES,Caruru,98
2018-04-01,2018,4,VAUPES,Mitú,1342
2018-04-01,2018,4,VAUPES,Pacoa,0
2018-04-01,2018,4,VAUPES,Taraira,84
2018-04-01,2018,4,VICHADA,Cumaribo,0
2018-04-01,2018,4,VICHADA,La Primavera,0
2018-04-01,2018,4,VICHADA,Puerto Carreño,1585
2018-05-01,2018,5,AMAZONAS,LA CHORRERA,68
2018-05-01,2018,5,AMAZONAS,La Pedrera,159
2018-05-01,2018,5,AMAZONAS,Leticia,9298
2018-05-01,2018,5,AMAZONAS,Tarapacá,74
2018-05-01,2018,5,ANTIOQUIA,Carepa,8351
2018-05-01,2018,5,ANTIOQUIA,Caucasia,1263
2018-05-01,2018,5,ANTIOQUIA,El Bagre,479
2018-05-01,2018,5,ANTIOQUIA,Medellín,41062
2018-05-01,2018,5,ANTIOQUIA,Rionegro,232946
2018-05-01,2018,5,ARAUCA,Arauca,6287
2018-05-01,2018,5,ARAUCA,Tame,138
2018-05-01,2018,5,ATLANTICO,Barranquilla,81811
2018-05-01,2018,5,BOGOTA D.C.,"Bogotá, D.C.",681204
2018-05-01,2018,5,BOLIVAR,Cartagena,150098
2018-05-01,2018,5,CALDAS,Manizales,8244
2018-05-01,2018,5,CAQUETA,Florencia,4371
2018-05-01,2018,5,CAQUETA,San Vicente del Caguán,282
2018-05-01,2018,5,CASANARE,Paz de Ariporo,102
2018-05-01,2018,5,CASANARE,Yopal,13471
2018-05-01,2018,5,CAUCA,Guapi,1398
2018-05-01,2018,5,CAUCA,Popayán,4509
2018-05-01,2018,5,CESAR,San Martín,4
2018-05-01,2018,5,CESAR,Valledupar,15717
2018-05-01,2018,5,CHOCO,Acandí,334
2018-05-01,2018,5,CHOCO,Bahía Solano,1237
2018-05-01,2018,5,CHOCO,Nuquí,632
2018-05-01,2018,5,CHOCO,Quibdó,13147
2018-05-01,2018,5,CORDOBA,Montería,34752
2018-05-01,2018,5,GUAINIA,Barranco Minas,245
2018-05-01,2018,5,GUAINIA,Inírida,2115
2018-05-01,2018,5,GUAVIARE,Miraflores,333
2018-05-01,2018,5,GUAVIARE,San José del Guaviare,1095
2018-05-01,2018,5,HUILA,Neiva,11302
2018-05-01,2018,5,HUILA,Pitalito,1048
2018-05-01,2018,5,LA GUAJIRA,Riohacha,6205
2018-05-01,2018,5,MAGDALENA,Santa Marta,65808
2018-05-01,2018,5,META,La Macarena,50
2018-05-01,2018,5,META,Villavicencio,4302
2018-05-01,2018,5,NARINO,Ipiales,1060
2018-05-01,2018,5,NARINO,Pasto,12566
2018-05-01,2018,5,NARINO,San Andres de Tumaco,4950
2018-05-01,2018,5,NORTE DE SANTANDER,Cúcuta,31454
2018-05-01,2018,5,PUTUMAYO,Puerto Asís,2912
2018-05-01,2018,5,PUTUMAYO,Puerto Leguízamo,793
2018-05-01,2018,5,PUTUMAYO,Villagarzón,1386
2018-05-01,2018,5,QUINDIO,Armenia,12200
2018-05-01,2018,5,RISARALDA,Pereira,59992
2018-05-01,2018,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1105
2018-05-01,2018,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,68365
2018-05-01,2018,5,SANTANDER,Barrancabermeja,5268
2018-05-01,2018,5,SANTANDER,Bucaramanga,59738
2018-05-01,2018,5,SIN ESPECIFICAR,Sin Especificar,94
2018-05-01,2018,5,SUCRE,Corozal,3454
2018-05-01,2018,5,SUCRE,Santiago de Tolú,268
2018-05-01,2018,5,TOLIMA,Ibagué,4922
2018-05-01,2018,5,VALLE DEL CAUCA,Buenaventura,586
2018-05-01,2018,5,VALLE DEL CAUCA,Cali,143038
2018-05-01,2018,5,VAUPES,Caruru,139
2018-05-01,2018,5,VAUPES,Mitú,1224
2018-05-01,2018,5,VAUPES,Pacoa,0
2018-05-01,2018,5,VAUPES,Taraira,98
2018-05-01,2018,5,VICHADA,Cumaribo,14
2018-05-01,2018,5,VICHADA,La Primavera,0
2018-05-01,2018,5,VICHADA,Puerto Carreño,1637
2018-06-01,2018,6,AMAZONAS,LA CHORRERA,45
2018-06-01,2018,6,AMAZONAS,La Pedrera,155
2018-06-01,2018,6,AMAZONAS,Leticia,10262
2018-06-01,2018,6,AMAZONAS,Tarapacá,20
2018-06-01,2018,6,ANTIOQUIA,Carepa,8055
2018-06-01,2018,6,ANTIOQUIA,Caucasia,1382
2018-06-01,2018,6,ANTIOQUIA,El Bagre,463
2018-06-01,2018,6,ANTIOQUIA,Medellín,43116
2018-06-01,2018,6,ANTIOQUIA,Rionegro,227751
