fecha,anio,mes_num,departamento,pasajeros_aereos_nacionales,n_municipios_nac
2018-09-01,2018,9,PUTUMAYO,5258,3
2018-09-01,2018,9,QUINDIO,11908,1
2018-09-01,2018,9,RISARALDA,60092,1
2018-09-01,2018,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",74344,2
2018-09-01,2018,9,SANTANDER,69067,2
2018-09-01,2018,9,SIN ESPECIFICAR,34,1
2018-09-01,2018,9,SUCRE,3438,2
2018-09-01,2018,9,TOLIMA,5128,1
2018-09-01,2018,9,VALLE DEL CAUCA,152603,2
2018-09-01,2018,9,VAUPES,1433,3
2018-09-01,2018,9,VICHADA,1506,2
2018-10-01,2018,10,AMAZONAS,10795,4
2018-10-01,2018,10,ANTIOQUIA,331447,5
2018-10-01,2018,10,ARAUCA,6751,1
2018-10-01,2018,10,ATLANTICO,94697,1
2018-10-01,2018,10,BOGOTA D.C.,762065,1
2018-10-01,2018,10,BOLIVAR,190304,1
2018-10-01,2018,10,CALDAS,8616,1
2018-10-01,2018,10,CAQUETA,5349,2
2018-10-01,2018,10,CASANARE,14751,2
2018-10-01,2018,10,CAUCA,5627,2
2018-10-01,2018,10,CESAR,15929,1
2018-10-01,2018,10,CHOCO,15440,4
2018-10-01,2018,10,CORDOBA,40202,1
2018-10-01,2018,10,GUAINIA,2445,2
2018-10-01,2018,10,GUAVIARE,1588,2
2018-10-01,2018,10,HUILA,13074,2
2018-10-01,2018,10,LA GUAJIRA,7002,1
2018-10-01,2018,10,MAGDALENA,86648,1
2018-10-01,2018,10,META,5609,2
2018-10-01,2018,10,NARINO,20641,3
2018-10-01,2018,10,NORTE DE SANTANDER,37534,1
2018-10-01,2018,10,PUTUMAYO,5559,3
2018-10-01,2018,10,QUINDIO,13187,1
2018-10-01,2018,10,RISARALDA,64649,1
2018-10-01,2018,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",76283,2
2018-10-01,2018,10,SANTANDER,72965,2
2018-10-01,2018,10,SIN ESPECIFICAR,102,1
2018-10-01,2018,10,SUCRE,5682,2
2018-10-01,2018,10,TOLIMA,4982,1
2018-10-01,2018,10,VALLE DEL CAUCA,162478,2
2018-10-01,2018,10,VAUPES,1574,4
2018-10-01,2018,10,VICHADA,1985,2
2018-11-01,2018,11,AMAZONAS,11732,4
2018-11-01,2018,11,ANTIOQUIA,327900,5
2018-11-01,2018,11,ARAUCA,6115,1
2018-11-01,2018,11,ATLANTICO,96836,1
2018-11-01,2018,11,BOGOTA D.C.,731467,1
2018-11-01,2018,11,BOLIVAR,193590,1
2018-11-01,2018,11,CALDAS,8299,1
2018-11-01,2018,11,CAQUETA,4979,2
2018-11-01,2018,11,CASANARE,13349,2
2018-11-01,2018,11,CAUCA,5565,2
2018-11-01,2018,11,CESAR,15768,1
2018-11-01,2018,11,CHOCO,15517,4
2018-11-01,2018,11,CORDOBA,40890,1
2018-11-01,2018,11,GUAINIA,2521,2
2018-11-01,2018,11,GUAVIARE,1611,2
2018-11-01,2018,11,HUILA,11648,2
2018-11-01,2018,11,LA GUAJIRA,7315,1
2018-11-01,2018,11,MAGDALENA,102581,1
2018-11-01,2018,11,META,5053,2
2018-11-01,2018,11,NARINO,19242,3
2018-11-01,2018,11,NORTE DE SANTANDER,36421,1
2018-11-01,2018,11,PUTUMAYO,5239,3
2018-11-01,2018,11,QUINDIO,13302,1
2018-11-01,2018,11,RISARALDA,66897,1
2018-11-01,2018,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",84057,2
2018-11-01,2018,11,SANTANDER,74920,2
2018-11-01,2018,11,SIN ESPECIFICAR,100,1
2018-11-01,2018,11,SUCRE,5466,2
2018-11-01,2018,11,TOLIMA,5382,1
2018-11-01,2018,11,VALLE DEL CAUCA,165749,2
2018-11-01,2018,11,VAUPES,1791,4
2018-11-01,2018,11,VICHADA,1585,3
2018-12-01,2018,12,AMAZONAS,12597,4
2018-12-01,2018,12,ANTIOQUIA,354895,5
2018-12-01,2018,12,ARAUCA,6206,1
2018-12-01,2018,12,ATLANTICO,103286,1
2018-12-01,2018,12,BOGOTA D.C.,697229,1
2018-12-01,2018,12,BOLIVAR,222030,1
2018-12-01,2018,12,CALDAS,8985,1
2018-12-01,2018,12,CAQUETA,5697,2
2018-12-01,2018,12,CASANARE,11909,2
2018-12-01,2018,12,CAUCA,6098,2
2018-12-01,2018,12,CESAR,17609,1
2018-12-01,2018,12,CHOCO,19335,4
2018-12-01,2018,12,CORDOBA,45585,1
2018-12-01,2018,12,GUAINIA,2841,2
2018-12-01,2018,12,GUAVIARE,1681,2
2018-12-01,2018,12,HUILA,10166,2
2018-12-01,2018,12,LA GUAJIRA,9297,1
2018-12-01,2018,12,MAGDALENA,121201,1
2018-12-01,2018,12,META,5374,2
2018-12-01,2018,12,NARINO,21723,3
2018-12-01,2018,12,NORTE DE SANTANDER,37092,1
2018-12-01,2018,12,PUTUMAYO,5645,3
2018-12-01,2018,12,QUINDIO,14268,1
2018-12-01,2018,12,RISARALDA,70468,1
2018-12-01,2018,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",99977,2
2018-12-01,2018,12,SANTANDER,77566,2
2018-12-01,2018,12,SIN ESPECIFICAR,92,1
2018-12-01,2018,12,SUCRE,6280,2
2018-12-01,2018,12,TOLIMA,5488,2
2018-12-01,2018,12,VALLE DEL CAUCA,183473,2
2018-12-01,2018,12,VAUPES,1712,3
2018-12-01,2018,12,VICHADA,1889,3
2019-01-01,2019,1,AMAZONAS,12007,3
2019-01-01,2019,1,ANTIOQUIA,335765,5
2019-01-01,2019,1,ARAUCA,5684,2
2019-01-01,2019,1,ATLANTICO,92515,1
2019-01-01,2019,1,BOGOTA D.C.,799279,1
2019-01-01,2019,1,BOLIVAR,212473,1
2019-01-01,2019,1,CALDAS,8179,1
2019-01-01,2019,1,CAQUETA,5042,3
2019-01-01,2019,1,CASANARE,10368,1
2019-01-01,2019,1,CAUCA,4890,2
2019-01-01,2019,1,CESAR,15766,1
2019-01-01,2019,1,CHOCO,12828,3
2019-01-01,2019,1,CORDOBA,40364,1
2019-01-01,2019,1,GUAINIA,2781,3
2019-01-01,2019,1,GUAVIARE,1202,2
2019-01-01,2019,1,HUILA,9919,2
2019-01-01,2019,1,LA GUAJIRA,10126,1
2019-01-01,2019,1,MAGDALENA,111611,1
2019-01-01,2019,1,META,4670,2
2019-01-01,2019,1,NARINO,17250,3
2019-01-01,2019,1,NORTE DE SANTANDER,37289,1
2019-01-01,2019,1,PUTUMAYO,5885,3
2019-01-01,2019,1,QUINDIO,15101,1
2019-01-01,2019,1,RISARALDA,57801,1
2019-01-01,2019,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",98094,2
2019-01-01,2019,1,SANTANDER,67074,2
2019-01-01,2019,1,SUCRE,5000,2
2019-01-01,2019,1,TOLIMA,4775,2
2019-01-01,2019,1,VALLE DEL CAUCA,162011,2
2019-01-01,2019,1,VAUPES,1614,3
2019-01-01,2019,1,VICHADA,2077,2
2019-02-01,2019,2,AMAZONAS,9258,3
2019-02-01,2019,2,ANTIOQUIA,284519,5
2019-02-01,2019,2,ARAUCA,5445,2
2019-02-01,2019,2,ATLANTICO,81027,1
2019-02-01,2019,2,BOGOTA D.C.,643764,1
2019-02-01,2019,2,BOLIVAR,165300,1
2019-02-01,2019,2,CALDAS,8173,1
2019-02-01,2019,2,CAQUETA,4674,3
2019-02-01,2019,2,CASANARE,11659,1
2019-02-01,2019,2,CAUCA,4856,2
2019-02-01,2019,2,CESAR,14405,2
2019-02-01,2019,2,CHOCO,12751,3
2019-02-01,2019,2,CORDOBA,33219,1
2019-02-01,2019,2,GUAINIA,2104,3
2019-02-01,2019,2,GUAVIARE,1201,2
2019-02-01,2019,2,HUILA,11828,2
2019-02-01,2019,2,LA GUAJIRA,8295,1
2019-02-01,2019,2,MAGDALENA,85368,1
2019-02-01,2019,2,META,3876,2
2019-02-01,2019,2,NARINO,16394,3
2019-02-01,2019,2,NORTE DE SANTANDER,32507,1
2019-02-01,2019,2,PUTUMAYO,5683,3
2019-02-01,2019,2,QUINDIO,13206,1
2019-02-01,2019,2,RISARALDA,53384,1
2019-02-01,2019,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",71000,2
2019-02-01,2019,2,SANTANDER,62334,2
2019-02-01,2019,2,SUCRE,3809,2
2019-02-01,2019,2,TOLIMA,5035,2
2019-02-01,2019,2,VALLE DEL CAUCA,137106,2
2019-02-01,2019,2,VAUPES,1386,3
2019-02-01,2019,2,VICHADA,1569,2
2019-03-01,2019,3,AMAZONAS,10335,3
2019-03-01,2019,3,ANTIOQUIA,318740,5
2019-03-01,2019,3,ARAUCA,6856,3
2019-03-01,2019,3,ATLANTICO,88163,1
2019-03-01,2019,3,BOGOTA D.C.,734200,1
2019-03-01,2019,3,BOLIVAR,182785,1
2019-03-01,2019,3,CALDAS,8926,1
2019-03-01,2019,3,CAQUETA,5934,3
2019-03-01,2019,3,CASANARE,12573,1
2019-03-01,2019,3,CAUCA,6943,2
2019-03-01,2019,3,CESAR,16057,1
2019-03-01,2019,3,CHOCO,14795,3
2019-03-01,2019,3,CORDOBA,36493,1
2019-03-01,2019,3,GUAINIA,2104,3
2019-03-01,2019,3,GUAVIARE,1119,2
2019-03-01,2019,3,HUILA,13472,2
2019-03-01,2019,3,LA GUAJIRA,8566,1
2019-03-01,2019,3,MAGDALENA,94001,1
2019-03-01,2019,3,META,4436,3
2019-03-01,2019,3,NARINO,19799,3
2019-03-01,2019,3,NORTE DE SANTANDER,32604,1
2019-03-01,2019,3,PUTUMAYO,7152,3
2019-03-01,2019,3,QUINDIO,13604,1
2019-03-01,2019,3,RISARALDA,63496,1
2019-03-01,2019,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",81949,2
2019-03-01,2019,3,SANTANDER,66592,2
2019-03-01,2019,3,SUCRE,4202,2
2019-03-01,2019,3,TOLIMA,5282,1
2019-03-01,2019,3,VALLE DEL CAUCA,155744,2
2019-03-01,2019,3,VAUPES,1552,3
2019-03-01,2019,3,VICHADA,2099,2
2019-04-01,2019,4,AMAZONAS,11287,3
2019-04-01,2019,4,ANTIOQUIA,297996,3
2019-04-01,2019,4,ARAUCA,6525,3
2019-04-01,2019,4,ATLANTICO,85640,1
2019-04-01,2019,4,BOGOTA D.C.,719788,1
2019-04-01,2019,4,BOLIVAR,174330,1
2019-04-01,2019,4,CALDAS,9191,1
2019-04-01,2019,4,CAQUETA,5285,3
2019-04-01,2019,4,CASANARE,11978,1
2019-04-01,2019,4,CAUCA,7133,2
2019-04-01,2019,4,CESAR,16850,1
2019-04-01,2019,4,CHOCO,13855,2
2019-04-01,2019,4,CORDOBA,39285,1
2019-04-01,2019,4,GUAINIA,2071,3
2019-04-01,2019,4,GUAVIARE,1365,2
2019-04-01,2019,4,HUILA,13272,2
2019-04-01,2019,4,LA GUAJIRA,9693,1
2019-04-01,2019,4,MAGDALENA,91584,1
2019-04-01,2019,4,META,3868,1
2019-04-01,2019,4,NARINO,19205,3
2019-04-01,2019,4,NORTE DE SANTANDER,35480,2
2019-04-01,2019,4,PUTUMAYO,6511,3
2019-04-01,2019,4,QUINDIO,13458,1
2019-04-01,2019,4,RISARALDA,64116,1
2019-04-01,2019,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",79119,2
2019-04-01,2019,4,SANTANDER,69561,2
2019-04-01,2019,4,SUCRE,3521,1
2019-04-01,2019,4,TOLIMA,4701,1
2019-04-01,2019,4,VALLE DEL CAUCA,151636,2
2019-04-01,2019,4,VAUPES,1321,3
2019-04-01,2019,4,VICHADA,1687,2
2019-05-01,2019,5,AMAZONAS,10545,3
2019-05-01,2019,5,ANTIOQUIA,321335,3
2019-05-01,2019,5,ARAUCA,6997,3
2019-05-01,2019,5,ATLANTICO,89947,1
2019-05-01,2019,5,BOGOTA D.C.,765475,1
2019-05-01,2019,5,BOLIVAR,163179,1
2019-05-01,2019,5,CALDAS,10113,1
2019-05-01,2019,5,CAQUETA,5333,3
2019-05-01,2019,5,CASANARE,14039,2
2019-05-01,2019,5,CAUCA,5570,2
2019-05-01,2019,5,CESAR,18642,1
2019-05-01,2019,5,CHOCO,14164,2
2019-05-01,2019,5,CORDOBA,38412,1
2019-05-01,2019,5,GUAINIA,2183,3
2019-05-01,2019,5,GUAVIARE,1359,2
2019-05-01,2019,5,HUILA,15596,2
2019-05-01,2019,5,LA GUAJIRA,9976,1
2019-05-01,2019,5,MAGDALENA,85704,1
2019-05-01,2019,5,META,5320,3
2019-05-01,2019,5,NARINO,19959,3
2019-05-01,2019,5,NORTE DE SANTANDER,37568,1
2019-05-01,2019,5,PUTUMAYO,7423,3
2019-05-01,2019,5,QUINDIO,14138,1
2019-05-01,2019,5,RISARALDA,60920,1
2019-05-01,2019,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",83833,2
2019-05-01,2019,5,SANTANDER,74241,2
2019-05-01,2019,5,SUCRE,3453,1
2019-05-01,2019,5,TOLIMA,5198,1
2019-05-01,2019,5,VALLE DEL CAUCA,163163,2
2019-05-01,2019,5,VAUPES,1388,4
2019-05-01,2019,5,VICHADA,2151,3
2019-06-01,2019,6,AMAZONAS,12527,3
2019-06-01,2019,6,ANTIOQUIA,343518,3
2019-06-01,2019,6,ARAUCA,7298,3
2019-06-01,2019,6,ATLANTICO,100968,1
2019-06-01,2019,6,BOGOTA D.C.,795712,1
2019-06-01,2019,6,BOLIVAR,187736,1
2019-06-01,2019,6,CALDAS,11595,1
2019-06-01,2019,6,CAQUETA,5428,3
2019-06-01,2019,6,CASANARE,13166,1
2019-06-01,2019,6,CAUCA,5171,2
2019-06-01,2019,6,CESAR,18688,1
2019-06-01,2019,6,CHOCO,15728,2
2019-06-01,2019,6,CORDOBA,42303,1
2019-06-01,2019,6,GUAINIA,2161,3
2019-06-01,2019,6,GUAVIARE,1513,2
2019-06-01,2019,6,HUILA,14665,2
2019-06-01,2019,6,LA GUAJIRA,10943,1
2019-06-01,2019,6,MAGDALENA,98507,1
2019-06-01,2019,6,META,7338,2
2019-06-01,2019,6,NARINO,20650,3
2019-06-01,2019,6,NORTE DE SANTANDER,40250,1
2019-06-01,2019,6,PUTUMAYO,6972,3
2019-06-01,2019,6,QUINDIO,14600,1
2019-06-01,2019,6,RISARALDA,59929,1
2019-06-01,2019,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",96177,2
2019-06-01,2019,6,SANTANDER,76316,2
2019-06-01,2019,6,SUCRE,3975,1
2019-06-01,2019,6,TOLIMA,5948,1
2019-06-01,2019,6,VALLE DEL CAUCA,172071,3
2019-06-01,2019,6,VAUPES,1587,4
2019-06-01,2019,6,VICHADA,1980,2
2019-07-01,2019,7,AMAZONAS,16488,3
2019-07-01,2019,7,ANTIOQUIA,366934,3
2019-07-01,2019,7,ARAUCA,7936,3
2019-07-01,2019,7,ATLANTICO,109078,1
2019-07-01,2019,7,BOGOTA D.C.,876580,1
2019-07-01,2019,7,BOLIVAR,196494,1
2019-07-01,2019,7,CALDAS,10985,1
2019-07-01,2019,7,CAQUETA,5603,3
2019-07-01,2019,7,CASANARE,14496,1
2019-07-01,2019,7,CAUCA,6273,2
2019-07-01,2019,7,CESAR,18575,2
2019-07-01,2019,7,CHOCO,16290,2
2019-07-01,2019,7,CORDOBA,44394,1
2019-07-01,2019,7,GUAINIA,2588,3
2019-07-01,2019,7,GUAVIARE,1962,2
2019-07-01,2019,7,HUILA,15392,2
2019-07-01,2019,7,LA GUAJIRA,11790,1
2019-07-01,2019,7,MAGDALENA,103876,1
2019-07-01,2019,7,META,9304,2
2019-07-01,2019,7,NARINO,21524,3
2019-07-01,2019,7,NORTE DE SANTANDER,42144,1
2019-07-01,2019,7,PUTUMAYO,7173,3
2019-07-01,2019,7,QUINDIO,15017,1
2019-07-01,2019,7,RISARALDA,72930,1
2019-07-01,2019,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",98827,2
2019-07-01,2019,7,SANTANDER,85171,2
2019-07-01,2019,7,SUCRE,4243,1
2019-07-01,2019,7,TOLIMA,6661,1
2019-07-01,2019,7,VALLE DEL CAUCA,200878,2
2019-07-01,2019,7,VAUPES,1583,4
2019-07-01,2019,7,VICHADA,2199,1
2019-08-01,2019,8,AMAZONAS,15397,3
2019-08-01,2019,8,ANTIOQUIA,373379,4
2019-08-01,2019,8,ARAUCA,7287,3
2019-08-01,2019,8,ATLANTICO,106907,1
2019-08-01,2019,8,BOGOTA D.C.,892204,1
2019-08-01,2019,8,BOLIVAR,192505,1
2019-08-01,2019,8,CALDAS,12102,1
2019-08-01,2019,8,CAQUETA,6144,3
2019-08-01,2019,8,CASANARE,13934,5
2019-08-01,2019,8,CAUCA,7055,3
2019-08-01,2019,8,CESAR,17624,3
2019-08-01,2019,8,CHOCO,15198,3
2019-08-01,2019,8,CORDOBA,42387,1
2019-08-01,2019,8,GUAINIA,2166,3
2019-08-01,2019,8,GUAVIARE,1946,2
2019-08-01,2019,8,HUILA,15015,2
2019-08-01,2019,8,LA GUAJIRA,11251,1
2019-08-01,2019,8,MAGDALENA,95711,2
2019-08-01,2019,8,META,32131,2
2019-08-01,2019,8,NARINO,22366,3
2019-08-01,2019,8,NORTE DE SANTANDER,40440,1
2019-08-01,2019,8,PUTUMAYO,6973,3
2019-08-01,2019,8,QUINDIO,14969,1
2019-08-01,2019,8,RISARALDA,71376,1
2019-08-01,2019,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",96697,2
2019-08-01,2019,8,SANTANDER,86829,2
2019-08-01,2019,8,SUCRE,3827,1
2019-08-01,2019,8,TOLIMA,7285,4
2019-08-01,2019,8,VALLE DEL CAUCA,199880,2
2019-08-01,2019,8,VAUPES,1535,3
2019-08-01,2019,8,VICHADA,2000,2
2019-09-01,2019,9,AMAZONAS,13469,3
2019-09-01,2019,9,ANTIOQUIA,345723,4
2019-09-01,2019,9,ARAUCA,6851,3
2019-09-01,2019,9,ATLANTICO,101024,1
2019-09-01,2019,9,BOGOTA D.C.,847760,1
2019-09-01,2019,9,BOLIVAR,172144,1
2019-09-01,2019,9,CALDAS,11189,1
2019-09-01,2019,9,CAQUETA,5861,3
2019-09-01,2019,9,CASANARE,13874,3
2019-09-01,2019,9,CAUCA,6886,3
2019-09-01,2019,9,CESAR,18730,3
2019-09-01,2019,9,CHOCO,16045,3
2019-09-01,2019,9,CORDOBA,41895,1
2019-09-01,2019,9,GUAINIA,2301,3
2019-09-01,2019,9,GUAVIARE,1834,2
2019-09-01,2019,9,HUILA,14239,2
2019-09-01,2019,9,LA GUAJIRA,10454,1
2019-09-01,2019,9,MAGDALENA,83597,1
2019-09-01,2019,9,META,30803,3
2019-09-01,2019,9,NARINO,20147,3
2019-09-01,2019,9,NORTE DE SANTANDER,41755,1
2019-09-01,2019,9,PUTUMAYO,7206,3
2019-09-01,2019,9,QUINDIO,14392,1
2019-09-01,2019,9,RISARALDA,61226,1
2019-09-01,2019,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",90478,2
2019-09-01,2019,9,SANTANDER,84176,2
2019-09-01,2019,9,SUCRE,3688,1
2019-09-01,2019,9,TOLIMA,6766,3
2019-09-01,2019,9,VALLE DEL CAUCA,183890,3
2019-09-01,2019,9,VAUPES,1507,4
2019-09-01,2019,9,VICHADA,2211,3
2019-10-01,2019,10,AMAZONAS,14346,3
2019-10-01,2019,10,ANTIOQUIA,355347,4
2019-10-01,2019,10,ARAUCA,7522,3
2019-10-01,2019,10,ATLANTICO,99118,1
2019-10-01,2019,10,BOGOTA D.C.,852003,1
2019-10-01,2019,10,BOLIVAR,177961,1
2019-10-01,2019,10,CALDAS,9334,1
2019-10-01,2019,10,CAQUETA,6728,3
2019-10-01,2019,10,CASANARE,13621,4
2019-10-01,2019,10,CAUCA,6341,3
2019-10-01,2019,10,CESAR,19566,3
2019-10-01,2019,10,CHOCO,15684,3
2019-10-01,2019,10,CORDOBA,43517,1
2019-10-01,2019,10,GUAINIA,2214,3
2019-10-01,2019,10,GUAVIARE,1730,2
2019-10-01,2019,10,HUILA,12801,2
2019-10-01,2019,10,LA GUAJIRA,9685,1
2019-10-01,2019,10,MAGDALENA,82427,1
2019-10-01,2019,10,META,20746,3
2019-10-01,2019,10,NARINO,20137,3
2019-10-01,2019,10,NORTE DE SANTANDER,42162,1
2019-10-01,2019,10,PUTUMAYO,7304,3
2019-10-01,2019,10,QUINDIO,14705,1
2019-10-01,2019,10,RISARALDA,66607,1
2019-10-01,2019,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",91079,2
2019-10-01,2019,10,SANTANDER,88534,3
2019-10-01,2019,10,SUCRE,3372,1
2019-10-01,2019,10,TOLIMA,5379,3
2019-10-01,2019,10,VALLE DEL CAUCA,179667,2
2019-10-01,2019,10,VAUPES,1948,3
2019-10-01,2019,10,VICHADA,2150,2
2019-11-01,2019,11,AMAZONAS,13221,4
2019-11-01,2019,11,ANTIOQUIA,356402,4
2019-11-01,2019,11,ARAUCA,7444,3
2019-11-01,2019,11,ATLANTICO,98018,1
2019-11-01,2019,11,BOGOTA D.C.,825572,1
2019-11-01,2019,11,BOLIVAR,187542,1
2019-11-01,2019,11,CALDAS,8004,1
2019-11-01,2019,11,CAQUETA,6260,3
2019-11-01,2019,11,CASANARE,13345,3
2019-11-01,2019,11,CAUCA,5779,3
2019-11-01,2019,11,CESAR,19686,3
2019-11-01,2019,11,CHOCO,15464,3
2019-11-01,2019,11,CORDOBA,45441,1
2019-11-01,2019,11,GUAINIA,2293,3
2019-11-01,2019,11,GUAVIARE,1646,2
2019-11-01,2019,11,HUILA,12709,2
2019-11-01,2019,11,LA GUAJIRA,9855,1
2019-11-01,2019,11,MAGDALENA,93400,1
2019-11-01,2019,11,META,13321,3
2019-11-01,2019,11,NARINO,19722,3
2019-11-01,2019,11,NORTE DE SANTANDER,42846,1
2019-11-01,2019,11,PUTUMAYO,7264,3
2019-11-01,2019,11,QUINDIO,16086,1
2019-11-01,2019,11,RISARALDA,67336,1
2019-11-01,2019,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",94972,2
2019-11-01,2019,11,SANTANDER,85585,2
2019-11-01,2019,11,SUCRE,2607,2
2019-11-01,2019,11,TOLIMA,4851,3
2019-11-01,2019,11,VALLE DEL CAUCA,178464,2
2019-11-01,2019,11,VAUPES,1597,3
2019-11-01,2019,11,VICHADA,2062,2
2019-12-01,2019,12,AMAZONAS,16049,3
2019-12-01,2019,12,ANTIOQUIA,393614,4
2019-12-01,2019,12,ARAUCA,7684,3
2019-12-01,2019,12,ATLANTICO,105380,1
2019-12-01,2019,12,BOGOTA D.C.,837173,1
2019-12-01,2019,12,BOLIVAR,217776,1
2019-12-01,2019,12,CALDAS,9460,1
2019-12-01,2019,12,CAQUETA,6574,3
2019-12-01,2019,12,CASANARE,13840,3
2019-12-01,2019,12,CAUCA,6971,3
2019-12-01,2019,12,CESAR,22724,4
2019-12-01,2019,12,CHOCO,20116,3
2019-12-01,2019,12,CORDOBA,57895,2
2019-12-01,2019,12,GUAINIA,2459,2
2019-12-01,2019,12,GUAVIARE,1710,2
2019-12-01,2019,12,HUILA,12583,3
2019-12-01,2019,12,LA GUAJIRA,12587,1
2019-12-01,2019,12,MAGDALENA,109138,1
2019-12-01,2019,12,META,9753,2
2019-12-01,2019,12,NARINO,26278,3
2019-12-01,2019,12,NORTE DE SANTANDER,51010,2
2019-12-01,2019,12,PUTUMAYO,7783,3
2019-12-01,2019,12,QUINDIO,21329,1
2019-12-01,2019,12,RISARALDA,73898,1
2019-12-01,2019,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",105567,2
2019-12-01,2019,12,SANTANDER,89918,2
2019-12-01,2019,12,SUCRE,3521,2
2019-12-01,2019,12,TOLIMA,5712,3
2019-12-01,2019,12,VALLE DEL CAUCA,197025,3
2019-12-01,2019,12,VAUPES,1623,3
2019-12-01,2019,12,VICHADA,2035,3
2020-01-01,2020,1,AMAZONAS,16046,3
2020-01-01,2020,1,ANTIOQUIA,364381,4
2020-01-01,2020,1,ARAUCA,7133,3
2020-01-01,2020,1,ATLANTICO,99784,1
2020-01-01,2020,1,BOGOTA D.C.,855478,1
2020-01-01,2020,1,BOLIVAR,216292,1
2020-01-01,2020,1,CALDAS,8359,1
2020-01-01,2020,1,CAQUETA,5089,3
2020-01-01,2020,1,CASANARE,11526,4
2020-01-01,2020,1,CAUCA,4804,3
2020-01-01,2020,1,CESAR,19524,4
2020-01-01,2020,1,CHOCO,14326,3
2020-01-01,2020,1,CORDOBA,49682,1
2020-01-01,2020,1,GUAINIA,2662,3
2020-01-01,2020,1,GUAVIARE,1419,2
2020-01-01,2020,1,HUILA,10754,2
2020-01-01,2020,1,LA GUAJIRA,11652,1
2020-01-01,2020,1,MAGDALENA,105231,3
2020-01-01,2020,1,META,5999,2
2020-01-01,2020,1,NARINO,18957,3
2020-01-01,2020,1,NORTE DE SANTANDER,44881,1
2020-01-01,2020,1,PUTUMAYO,7135,3
2020-01-01,2020,1,QUINDIO,18974,1
2020-01-01,2020,1,RISARALDA,66758,1
2020-01-01,2020,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",102808,2
2020-01-01,2020,1,SANTANDER,79783,2
2020-01-01,2020,1,SUCRE,3035,3
2020-01-01,2020,1,TOLIMA,4384,3
2020-01-01,2020,1,VALLE DEL CAUCA,172760,2
2020-01-01,2020,1,VAUPES,1756,4
2020-01-01,2020,1,VICHADA,2339,2
2020-02-01,2020,2,AMAZONAS,12079,3
2020-02-01,2020,2,ANTIOQUIA,337656,3
2020-02-01,2020,2,ARAUCA,6752,3
2020-02-01,2020,2,ATLANTICO,97812,1
2020-02-01,2020,2,BOGOTA D.C.,770456,1
2020-02-01,2020,2,BOLIVAR,175681,1
2020-02-01,2020,2,CALDAS,8866,1
2020-02-01,2020,2,CAQUETA,5736,3
2020-02-01,2020,2,CASANARE,12688,4
2020-02-01,2020,2,CAUCA,5647,3
2020-02-01,2020,2,CESAR,17754,2
2020-02-01,2020,2,CHOCO,13726,2
2020-02-01,2020,2,CORDOBA,44173,1
2020-02-01,2020,2,GUAINIA,2420,2
2020-02-01,2020,2,GUAVIARE,1334,2
2020-02-01,2020,2,HUILA,12420,2
2020-02-01,2020,2,LA GUAJIRA,9443,1
2020-02-01,2020,2,MAGDALENA,79971,2
2020-02-01,2020,2,META,6449,1
2020-02-01,2020,2,NARINO,21059,4
2020-02-01,2020,2,NORTE DE SANTANDER,39951,1
2020-02-01,2020,2,PUTUMAYO,6644,3
2020-02-01,2020,2,QUINDIO,19063,1
2020-02-01,2020,2,RISARALDA,60514,1
2020-02-01,2020,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",91832,2
2020-02-01,2020,2,SANTANDER,84116,2
2020-02-01,2020,2,SUCRE,2274,2
2020-02-01,2020,2,TOLIMA,4562,3
2020-02-01,2020,2,VALLE DEL CAUCA,176906,2
2020-02-01,2020,2,VAUPES,1548,4
2020-02-01,2020,2,VICHADA,2044,2
2020-03-01,2020,3,AMAZONAS,8115,3
2020-03-01,2020,3,ANTIOQUIA,200205,4
2020-03-01,2020,3,ARAUCA,4820,3
2020-03-01,2020,3,ATLANTICO,54284,1
2020-03-01,2020,3,BOGOTA D.C.,455349,1
2020-03-01,2020,3,BOLIVAR,94656,2
2020-03-01,2020,3,CALDAS,5432,1
2020-03-01,2020,3,CAQUETA,3804,3
2020-03-01,2020,3,CASANARE,8827,4
2020-03-01,2020,3,CAUCA,3849,3
2020-03-01,2020,3,CESAR,11374,4
2020-03-01,2020,3,CHOCO,11119,3
2020-03-01,2020,3,CORDOBA,28755,1
