fecha,anio,mes_num,departamento,visitantes_no_residentes,n_registros_origen,n_ciudades,n_paises_residencia
2020-07-01,2020,7,VALLE DEL CAUCA,49.0,23,8,16
2020-08-01,2020,8,AMAZONAS,14.0,3,1,3
2020-08-01,2020,8,ANTIOQUIA,81.0,31,10,19
2020-08-01,2020,8,ARAUCA,1.0,1,1,1
2020-08-01,2020,8,ATLANTICO,65.0,14,2,13
2020-08-01,2020,8,BOGOTA D.C.,1204.0,49,1,49
2020-08-01,2020,8,BOLIVAR,44.0,10,1,10
2020-08-01,2020,8,BOYACA,1.0,1,1,1
2020-08-01,2020,8,CALDAS,8.0,6,3,6
2020-08-01,2020,8,CAUCA,2.0,1,1,1
2020-08-01,2020,8,CESAR,2.0,2,2,1
2020-08-01,2020,8,CHOCO,1.0,1,1,1
2020-08-01,2020,8,CORDOBA,2.0,2,2,2
2020-08-01,2020,8,CUNDINAMARCA,22.0,6,4,5
2020-08-01,2020,8,HUILA,4.0,3,2,3
2020-08-01,2020,8,MAGDALENA,7.0,5,2,4
2020-08-01,2020,8,META,4.0,2,2,2
2020-08-01,2020,8,NARINO,142.0,9,2,8
2020-08-01,2020,8,QUINDIO,4.0,4,2,4
2020-08-01,2020,8,RISARALDA,15.0,7,1,7
2020-08-01,2020,8,SANTANDER,8.0,4,1,4
2020-08-01,2020,8,SIN ESPECIFICAR,1.0,1,1,1
2020-08-01,2020,8,TOLIMA,10.0,5,2,4
2020-08-01,2020,8,VALLE DEL CAUCA,57.0,19,6,14
2020-09-01,2020,9,AMAZONAS,13.0,2,1,2
2020-09-01,2020,9,ANTIOQUIA,1442.0,104,34,41
2020-09-01,2020,9,ARAUCA,2.0,2,2,2
2020-09-01,2020,9,ATLANTICO,313.0,37,8,26
2020-09-01,2020,9,BOGOTA D.C.,2238.0,65,1,65
2020-09-01,2020,9,BOLIVAR,610.0,37,6,31
2020-09-01,2020,9,BOYACA,4.0,4,3,3
2020-09-01,2020,9,CALDAS,26.0,10,4,7
2020-09-01,2020,9,CAQUETA,2.0,2,1,2
2020-09-01,2020,9,CASANARE,2.0,1,1,1
2020-09-01,2020,9,CAUCA,15.0,10,5,5
2020-09-01,2020,9,CESAR,18.0,8,6,4
2020-09-01,2020,9,CORDOBA,7.0,5,3,4
2020-09-01,2020,9,CUNDINAMARCA,42.0,27,18,10
2020-09-01,2020,9,GUAVIARE,2.0,2,1,2
2020-09-01,2020,9,HUILA,6.0,4,2,4
2020-09-01,2020,9,LA GUAJIRA,12.0,6,4,5
2020-09-01,2020,9,MAGDALENA,26.0,8,2,7
2020-09-01,2020,9,META,11.0,5,4,2
2020-09-01,2020,9,NARINO,100.0,16,4,11
2020-09-01,2020,9,NORTE DE SANTANDER,72.0,16,6,13
2020-09-01,2020,9,QUINDIO,47.0,11,4,8
2020-09-01,2020,9,RISARALDA,104.0,20,3,16
2020-09-01,2020,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",45.0,7,2,6
2020-09-01,2020,9,SANTANDER,56.0,22,6,16
2020-09-01,2020,9,SIN ESPECIFICAR,1.0,1,1,1
2020-09-01,2020,9,SUCRE,4.0,2,2,2
2020-09-01,2020,9,TOLIMA,48.0,7,5,4
2020-09-01,2020,9,VALLE DEL CAUCA,957.0,74,24,42
2020-09-01,2020,9,VAUPES,1.0,1,1,1
2020-09-01,2020,9,VICHADA,4.0,2,2,2
2020-10-01,2020,10,AMAZONAS,41.0,9,3,8
2020-10-01,2020,10,ANTIOQUIA,3425.626,305,61,78
2020-10-01,2020,10,ARAUCA,19.0,8,4,5
2020-10-01,2020,10,ATLANTICO,1547.0,87,15,50
2020-10-01,2020,10,BOGOTA D.C.,7347.946,92,1,92
2020-10-01,2020,10,BOLIVAR,852.891,81,12,63
2020-10-01,2020,10,BOYACA,77.0,43,16,19
2020-10-01,2020,10,CALDAS,199.0,45,13,21
2020-10-01,2020,10,CAQUETA,12.0,10,4,7
2020-10-01,2020,10,CASANARE,17.0,9,3,8
2020-10-01,2020,10,CAUCA,74.0,44,20,17
2020-10-01,2020,10,CESAR,109.0,33,9,21
2020-10-01,2020,10,CHOCO,23.0,11,3,10
2020-10-01,2020,10,CORDOBA,82.0,25,8,13
2020-10-01,2020,10,CUNDINAMARCA,415.0,191,52,37
2020-10-01,2020,10,GUAINIA,1.0,1,1,1
2020-10-01,2020,10,GUAVIARE,7.0,6,1,6
2020-10-01,2020,10,HUILA,83.0,31,9,17
2020-10-01,2020,10,LA GUAJIRA,128.0,20,6,13
2020-10-01,2020,10,MAGDALENA,231.0,39,7,31
2020-10-01,2020,10,META,179.0,36,9,20
2020-10-01,2020,10,NARINO,95.0,20,4,15
2020-10-01,2020,10,NORTE DE SANTANDER,679.0,56,13,31
2020-10-01,2020,10,PUTUMAYO,6.0,6,4,5
2020-10-01,2020,10,QUINDIO,289.0,45,8,23
2020-10-01,2020,10,RISARALDA,518.0,56,7,33
2020-10-01,2020,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",45.0,13,2,12
2020-10-01,2020,10,SANTANDER,362.0,89,20,38
2020-10-01,2020,10,SUCRE,46.0,24,12,14
2020-10-01,2020,10,TOLIMA,147.0,43,14,23
2020-10-01,2020,10,VALLE DEL CAUCA,1397.38,203,30,62
2020-10-01,2020,10,VICHADA,6.0,5,2,5
2020-11-01,2020,11,AMAZONAS,39.0,8,3,7
2020-11-01,2020,11,ANTIOQUIA,6230.158,428,73,93
2020-11-01,2020,11,ARAUCA,43.0,11,3,9
2020-11-01,2020,11,ATLANTICO,1283.074,99,12,56
2020-11-01,2020,11,BOGOTA D.C.,9133.111,113,1,113
2020-11-01,2020,11,BOLIVAR,1877.972,104,16,76
2020-11-01,2020,11,BOYACA,172.0,91,29,30
2020-11-01,2020,11,CALDAS,323.0,80,20,26
2020-11-01,2020,11,CAQUETA,20.0,15,6,12
2020-11-01,2020,11,CASANARE,31.0,18,6,15
2020-11-01,2020,11,CAUCA,136.0,67,24,27
2020-11-01,2020,11,CESAR,140.0,41,12,23
2020-11-01,2020,11,CHOCO,18.0,13,6,9
2020-11-01,2020,11,CORDOBA,163.0,43,14,25
2020-11-01,2020,11,CUNDINAMARCA,774.0,290,60,42
2020-11-01,2020,11,GUAVIARE,3.0,3,2,3
2020-11-01,2020,11,HUILA,104.0,39,10,23
2020-11-01,2020,11,LA GUAJIRA,198.0,32,7,20
2020-11-01,2020,11,MAGDALENA,426.0,53,9,40
2020-11-01,2020,11,META,291.0,52,15,25
2020-11-01,2020,11,NARINO,81.0,37,11,21
2020-11-01,2020,11,NORTE DE SANTANDER,1281.0,66,15,32
2020-11-01,2020,11,PUTUMAYO,14.0,11,5,8
2020-11-01,2020,11,QUINDIO,445.0,65,10,32
2020-11-01,2020,11,RISARALDA,945.0,83,11,42
2020-11-01,2020,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",201.0,28,2,21
2020-11-01,2020,11,SANTANDER,727.0,116,23,41
2020-11-01,2020,11,SIN ESPECIFICAR,23.0,4,1,4
2020-11-01,2020,11,SUCRE,48.0,29,9,18
2020-11-01,2020,11,TOLIMA,277.0,53,14,26
2020-11-01,2020,11,VALLE DEL CAUCA,2962.082,274,37,72
2020-11-01,2020,11,VAUPES,1.0,1,1,1
2020-11-01,2020,11,VICHADA,5.0,5,2,4
2020-12-01,2020,12,AMAZONAS,50.0,10,4,8
2020-12-01,2020,12,ANTIOQUIA,10037.335,554,87,94
2020-12-01,2020,12,ARAUCA,100.0,28,5,17
2020-12-01,2020,12,ATLANTICO,2115.02,152,21,69
2020-12-01,2020,12,BOGOTA D.C.,11757.706,125,2,124
2020-12-01,2020,12,BOLIVAR,4323.231,146,26,86
2020-12-01,2020,12,BOYACA,422.0,147,40,34
2020-12-01,2020,12,CALDAS,734.0,113,24,36
2020-12-01,2020,12,CAQUETA,50.0,20,6,14
2020-12-01,2020,12,CASANARE,56.0,26,8,16
2020-12-01,2020,12,CAUCA,239.0,76,23,30
2020-12-01,2020,12,CESAR,276.0,69,17,31
2020-12-01,2020,12,CHOCO,30.0,17,7,13
2020-12-01,2020,12,CORDOBA,224.0,66,22,27
2020-12-01,2020,12,CUNDINAMARCA,1674.0,426,76,52
2020-12-01,2020,12,GUAINIA,1.0,1,1,1
2020-12-01,2020,12,GUAVIARE,6.0,5,1,5
2020-12-01,2020,12,HUILA,345.0,81,22,32
2020-12-01,2020,12,LA GUAJIRA,475.0,76,13,33
2020-12-01,2020,12,MAGDALENA,956.0,76,12,54
2020-12-01,2020,12,META,480.0,81,18,34
2020-12-01,2020,12,NARINO,179.0,55,14,32
2020-12-01,2020,12,NORTE DE SANTANDER,1276.624,106,19,45
2020-12-01,2020,12,PUTUMAYO,42.0,19,8,12
2020-12-01,2020,12,QUINDIO,883.0,91,11,36
2020-12-01,2020,12,RISARALDA,1946.0,116,12,51
2020-12-01,2020,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",624.0,44,2,30
2020-12-01,2020,12,SANTANDER,1565.0,191,36,51
2020-12-01,2020,12,SIN ESPECIFICAR,2.0,2,1,2
2020-12-01,2020,12,SUCRE,104.0,44,13,22
2020-12-01,2020,12,TOLIMA,547.0,101,22,40
2020-12-01,2020,12,VALLE DEL CAUCA,5332.235,441,41,85
2020-12-01,2020,12,VAUPES,2.0,2,1,2
2021-01-01,2021,1,AMAZONAS,51.0,13,3,12
2021-01-01,2021,1,ANTIOQUIA,7426.777,492,76,99
2021-01-01,2021,1,ARAUCA,71.0,18,4,13
2021-01-01,2021,1,ATLANTICO,2378.0,121,19,60
2021-01-01,2021,1,BOGOTA D.C.,7867.868,126,1,126
2021-01-01,2021,1,BOLIVAR,4378.247,118,17,86
2021-01-01,2021,1,BOYACA,169.0,96,29,31
2021-01-01,2021,1,CALDAS,351.0,77,21,29
2021-01-01,2021,1,CAQUETA,27.0,14,3,13
2021-01-01,2021,1,CASANARE,26.0,14,6,11
2021-01-01,2021,1,CAUCA,146.0,68,22,30
2021-01-01,2021,1,CESAR,179.0,47,10,22
2021-01-01,2021,1,CHOCO,53.0,26,7,17
2021-01-01,2021,1,CORDOBA,109.0,39,13,18
2021-01-01,2021,1,CUNDINAMARCA,933.0,319,62,44
2021-01-01,2021,1,GUAINIA,4.0,2,1,2
2021-01-01,2021,1,GUAVIARE,7.0,6,1,6
2021-01-01,2021,1,HUILA,152.0,51,13,25
2021-01-01,2021,1,LA GUAJIRA,350.0,57,14,24
2021-01-01,2021,1,MAGDALENA,871.0,66,12,47
2021-01-01,2021,1,META,348.0,60,15,33
2021-01-01,2021,1,NARINO,124.0,44,14,26
2021-01-01,2021,1,NORTE DE SANTANDER,906.01,89,17,41
2021-01-01,2021,1,PUTUMAYO,42.0,22,6,17
2021-01-01,2021,1,QUINDIO,476.0,72,11,31
2021-01-01,2021,1,RISARALDA,983.0,96,12,44
2021-01-01,2021,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1209.0,43,2,30
2021-01-01,2021,1,SANTANDER,875.0,161,27,48
2021-01-01,2021,1,SIN ESPECIFICAR,5.0,3,1,3
2021-01-01,2021,1,SUCRE,84.0,45,14,17
2021-01-01,2021,1,TOLIMA,272.0,78,19,35
2021-01-01,2021,1,VALLE DEL CAUCA,3181.759,334,38,76
2021-01-01,2021,1,VAUPES,2.0,2,1,2
2021-01-01,2021,1,VICHADA,19.0,9,2,8
2021-02-01,2021,2,AMAZONAS,42.0,7,3,7
2021-02-01,2021,2,ANTIOQUIA,6461.625,399,70,88
2021-02-01,2021,2,ARAUCA,47.0,11,3,8
2021-02-01,2021,2,ATLANTICO,2158.0,109,15,60
2021-02-01,2021,2,BOGOTA D.C.,7797.95,117,1,117
2021-02-01,2021,2,BOLIVAR,3980.502,102,16,78
2021-02-01,2021,2,BOYACA,133.0,62,25,24
2021-02-01,2021,2,CALDAS,201.0,59,18,30
2021-02-01,2021,2,CAQUETA,26.0,15,2,13
2021-02-01,2021,2,CASANARE,29.0,18,4,16
2021-02-01,2021,2,CAUCA,95.0,47,19,21
2021-02-01,2021,2,CESAR,109.0,32,11,17
2021-02-01,2021,2,CHOCO,10.0,7,5,7
2021-02-01,2021,2,CORDOBA,77.0,32,14,19
2021-02-01,2021,2,CUNDINAMARCA,621.0,251,61,44
2021-02-01,2021,2,GUAINIA,5.0,3,1,3
2021-02-01,2021,2,GUAVIARE,5.0,3,1,3
2021-02-01,2021,2,HUILA,122.0,53,14,29
2021-02-01,2021,2,LA GUAJIRA,190.0,40,9,21
2021-02-01,2021,2,MAGDALENA,675.0,68,10,51
2021-02-01,2021,2,META,203.0,51,10,27
2021-02-01,2021,2,NARINO,98.0,38,9,22
2021-02-01,2021,2,NORTE DE SANTANDER,1354.0,77,17,38
2021-02-01,2021,2,PUTUMAYO,20.0,10,2,9
2021-02-01,2021,2,QUINDIO,436.0,73,10,32
2021-02-01,2021,2,RISARALDA,882.0,80,10,40
2021-02-01,2021,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1693.0,43,2,33
2021-02-01,2021,2,SANTANDER,569.0,112,23,42
2021-02-01,2021,2,SIN ESPECIFICAR,2.0,2,1,2
2021-02-01,2021,2,SUCRE,46.0,27,11,16
2021-02-01,2021,2,TOLIMA,374.0,54,13,31
2021-02-01,2021,2,VALLE DEL CAUCA,2434.936,275,38,72
2021-02-01,2021,2,VICHADA,9.0,3,1,3
2021-03-01,2021,3,AMAZONAS,33.0,9,3,6
2021-03-01,2021,3,ANTIOQUIA,7551.9400000000005,437,77,95
2021-03-01,2021,3,ARAUCA,43.0,15,5,10
2021-03-01,2021,3,ATLANTICO,1315.404,133,22,67
2021-03-01,2021,3,BOGOTA D.C.,7694.759,120,1,120
2021-03-01,2021,3,BOLIVAR,4634.215,123,17,87
2021-03-01,2021,3,BOYACA,191.0,85,27,28
2021-03-01,2021,3,CALDAS,349.0,68,18,30
2021-03-01,2021,3,CAQUETA,27.0,17,6,13
2021-03-01,2021,3,CASANARE,33.0,18,5,12
2021-03-01,2021,3,CAUCA,124.0,54,17,22
2021-03-01,2021,3,CESAR,184.0,43,11,25
2021-03-01,2021,3,CHOCO,38.0,20,14,9
2021-03-01,2021,3,CORDOBA,107.0,48,14,20
2021-03-01,2021,3,CUNDINAMARCA,854.0,293,72,49
2021-03-01,2021,3,GUAINIA,3.0,2,1,2
2021-03-01,2021,3,GUAVIARE,5.0,4,1,4
2021-03-01,2021,3,HUILA,158.0,51,14,25
2021-03-01,2021,3,LA GUAJIRA,164.0,38,11,21
2021-03-01,2021,3,MAGDALENA,715.0,58,10,44
2021-03-01,2021,3,META,291.0,49,13,26
2021-03-01,2021,3,NARINO,115.0,44,12,19
2021-03-01,2021,3,NORTE DE SANTANDER,1617.0,82,15,37
2021-03-01,2021,3,PUTUMAYO,53.0,22,4,17
2021-03-01,2021,3,QUINDIO,682.0,94,10,38
2021-03-01,2021,3,RISARALDA,1226.0,83,8,47
2021-03-01,2021,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1275.0,39,2,32
2021-03-01,2021,3,SANTANDER,804.0,122,26,40
2021-03-01,2021,3,SIN ESPECIFICAR,2.0,2,1,2
2021-03-01,2021,3,SUCRE,62.0,24,8,14
2021-03-01,2021,3,TOLIMA,217.0,65,19,32
2021-03-01,2021,3,VALLE DEL CAUCA,3211.68,306,39,80
2021-03-01,2021,3,VICHADA,14.0,9,3,8
2021-04-01,2021,4,AMAZONAS,15.0,7,4,6
2021-04-01,2021,4,ANTIOQUIA,6178.277,417,76,93
2021-04-01,2021,4,ARAUCA,31.0,13,5,10
2021-04-01,2021,4,ATLANTICO,1735.0,98,15,59
2021-04-01,2021,4,BOGOTA D.C.,8315.965,114,1,114
2021-04-01,2021,4,BOLIVAR,3515.572,118,15,92
2021-04-01,2021,4,BOYACA,126.0,67,23,24
2021-04-01,2021,4,CALDAS,302.0,67,18,30
2021-04-01,2021,4,CAQUETA,23.0,12,4,11
2021-04-01,2021,4,CASANARE,44.0,18,6,12
2021-04-01,2021,4,CAUCA,124.0,60,23,25
2021-04-01,2021,4,CESAR,130.0,38,9,24
2021-04-01,2021,4,CHOCO,35.0,13,6,8
2021-04-01,2021,4,CORDOBA,89.0,36,15,19
2021-04-01,2021,4,CUNDINAMARCA,732.0,259,59,45
2021-04-01,2021,4,GUAVIARE,6.0,4,1,4
2021-04-01,2021,4,HUILA,141.0,43,12,20
2021-04-01,2021,4,LA GUAJIRA,145.0,44,10,23
2021-04-01,2021,4,MAGDALENA,526.0,58,8,46
2021-04-01,2021,4,META,289.0,56,16,32
2021-04-01,2021,4,NARINO,84.0,28,6,18
2021-04-01,2021,4,NORTE DE SANTANDER,1102.0,68,14,36
2021-04-01,2021,4,PUTUMAYO,14.0,11,5,10
2021-04-01,2021,4,QUINDIO,540.0,76,11,34
2021-04-01,2021,4,RISARALDA,995.0,84,7,44
2021-04-01,2021,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",404.0,37,2,27
2021-04-01,2021,4,SANTANDER,726.0,106,19,45
2021-04-01,2021,4,SIN ESPECIFICAR,62.0,9,1,9
2021-04-01,2021,4,SUCRE,66.0,24,9,16
2021-04-01,2021,4,TOLIMA,256.0,57,17,30
2021-04-01,2021,4,VALLE DEL CAUCA,2753.474,277,37,85
2021-04-01,2021,4,VAUPES,4.0,3,1,3
2021-04-01,2021,4,VICHADA,12.0,8,4,5
2021-05-01,2021,5,AMAZONAS,57.0,15,4,12
2021-05-01,2021,5,ANTIOQUIA,6588.475,410,75,91
2021-05-01,2021,5,ARAUCA,48.0,13,3,9
2021-05-01,2021,5,ATLANTICO,1994.0,88,15,56
2021-05-01,2021,5,BOGOTA D.C.,6802.713,120,1,120
2021-05-01,2021,5,BOLIVAR,2868.992,116,15,87
2021-05-01,2021,5,BOYACA,146.0,69,27,29
2021-05-01,2021,5,CALDAS,241.0,53,19,25
2021-05-01,2021,5,CAQUETA,28.0,11,4,8
2021-05-01,2021,5,CASANARE,25.0,15,5,11
2021-05-01,2021,5,CAUCA,52.0,31,13,19
2021-05-01,2021,5,CESAR,88.0,34,13,16
2021-05-01,2021,5,CHOCO,36.0,17,5,12
2021-05-01,2021,5,CORDOBA,71.0,33,10,20
2021-05-01,2021,5,CUNDINAMARCA,658.0,232,57,42
2021-05-01,2021,5,GUAVIARE,5.0,5,1,5
2021-05-01,2021,5,HUILA,87.0,31,10,19
2021-05-01,2021,5,LA GUAJIRA,98.0,29,7,17
2021-05-01,2021,5,MAGDALENA,514.0,58,9,43
2021-05-01,2021,5,META,212.0,35,10,24
2021-05-01,2021,5,NARINO,185.0,34,8,21
2021-05-01,2021,5,NORTE DE SANTANDER,1123.0,75,13,39
2021-05-01,2021,5,PUTUMAYO,19.0,13,3,12
2021-05-01,2021,5,QUINDIO,482.0,61,11,32
2021-05-01,2021,5,RISARALDA,910.0,79,10,39
2021-05-01,2021,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",337.0,34,2,26
2021-05-01,2021,5,SANTANDER,699.0,120,25,43
2021-05-01,2021,5,SIN ESPECIFICAR,1.0,1,1,1
2021-05-01,2021,5,SUCRE,58.0,30,9,17
2021-05-01,2021,5,TOLIMA,233.0,46,11,26
2021-05-01,2021,5,VALLE DEL CAUCA,1414.892,194,32,62
2021-05-01,2021,5,VAUPES,1.0,1,1,1
2021-05-01,2021,5,VICHADA,4.0,3,1,3
2021-06-01,2021,6,AMAZONAS,101.0,25,7,19
2021-06-01,2021,6,ANTIOQUIA,8714.968,485,80,96
2021-06-01,2021,6,ARAUCA,76.0,20,5,12
2021-06-01,2021,6,ATLANTICO,2247.965,125,17,67
2021-06-01,2021,6,BOGOTA D.C.,9641.739,134,1,134
2021-06-01,2021,6,BOLIVAR,3654.805,123,23,81
2021-06-01,2021,6,BOYACA,298.0,96,29,31
2021-06-01,2021,6,CALDAS,482.0,90,22,40
2021-06-01,2021,6,CAQUETA,32.0,14,4,12
2021-06-01,2021,6,CASANARE,46.0,25,9,18
2021-06-01,2021,6,CAUCA,144.0,60,28,20
2021-06-01,2021,6,CESAR,193.0,40,14,20
2021-06-01,2021,6,CHOCO,21.0,14,8,9
2021-06-01,2021,6,CORDOBA,176.0,60,18,26
2021-06-01,2021,6,CUNDINAMARCA,1366.0,328,72,55
2021-06-01,2021,6,GUAINIA,17.0,2,1,2
2021-06-01,2021,6,GUAVIARE,3.0,3,1,3
2021-06-01,2021,6,HUILA,259.0,57,17,32
2021-06-01,2021,6,LA GUAJIRA,723.0,60,14,23
2021-06-01,2021,6,MAGDALENA,855.0,76,14,56
2021-06-01,2021,6,META,337.0,61,15,34
2021-06-01,2021,6,NARINO,306.0,41,9,25
2021-06-01,2021,6,NORTE DE SANTANDER,928.148,90,17,41
2021-06-01,2021,6,PUTUMAYO,30.0,22,8,16
2021-06-01,2021,6,QUINDIO,819.0,82,11,37
2021-06-01,2021,6,RISARALDA,1620.0,87,11,45
2021-06-01,2021,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",458.0,36,2,30
2021-06-01,2021,6,SANTANDER,1399.0,153,36,43
2021-06-01,2021,6,SIN ESPECIFICAR,39.0,6,1,6
2021-06-01,2021,6,SUCRE,114.0,40,12,21
2021-06-01,2021,6,TOLIMA,401.0,67,18,35
2021-06-01,2021,6,VALLE DEL CAUCA,3108.93,312,41,83
2021-06-01,2021,6,VAUPES,3.0,3,1,3
2021-06-01,2021,6,VICHADA,24.0,5,2,4
2021-07-01,2021,7,AMAZONAS,113.0,24,6,16
2021-07-01,2021,7,ANTIOQUIA,10533.372,606,94,111
2021-07-01,2021,7,ARAUCA,65.0,19,5,13
2021-07-01,2021,7,ATLANTICO,2848.728,144,18,74
2021-07-01,2021,7,BOGOTA D.C.,8911.824,143,1,143
2021-07-01,2021,7,BOLIVAR,6192.879,144,21,90
2021-07-01,2021,7,BOYACA,331.0,107,30,32
2021-07-01,2021,7,CALDAS,895.0,114,21,41
2021-07-01,2021,7,CAQUETA,59.0,24,7,18
2021-07-01,2021,7,CASANARE,55.0,29,9,17
2021-07-01,2021,7,CAUCA,267.0,101,32,32
2021-07-01,2021,7,CESAR,282.0,52,16,27
2021-07-01,2021,7,CHOCO,70.0,28,7,18
2021-07-01,2021,7,CORDOBA,204.0,62,17,28
2021-07-01,2021,7,CUNDINAMARCA,1799.0,446,76,55
2021-07-01,2021,7,GUAINIA,11.0,2,1,2
2021-07-01,2021,7,GUAVIARE,5.0,5,3,4
2021-07-01,2021,7,HUILA,267.0,70,18,33
2021-07-01,2021,7,LA GUAJIRA,801.0,68,12,29
2021-07-01,2021,7,MAGDALENA,1261.0,94,17,56
2021-07-01,2021,7,META,598.0,75,19,41
2021-07-01,2021,7,NARINO,246.0,56,17,26
2021-07-01,2021,7,NORTE DE SANTANDER,1327.742,105,22,45
2021-07-01,2021,7,PUTUMAYO,31.0,15,5,12
2021-07-01,2021,7,QUINDIO,1109.0,105,10,41
2021-07-01,2021,7,RISARALDA,2172.0,119,11,55
2021-07-01,2021,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1239.0,46,2,33
2021-07-01,2021,7,SANTANDER,1562.0,181,33,56
2021-07-01,2021,7,SIN ESPECIFICAR,20.0,8,1,8
2021-07-01,2021,7,SUCRE,114.0,40,14,21
2021-07-01,2021,7,TOLIMA,481.0,83,19,36
2021-07-01,2021,7,VALLE DEL CAUCA,5099.457,380,41,80
2021-07-01,2021,7,VAUPES,3.0,3,2,2
2021-07-01,2021,7,VICHADA,5.0,4,3,3
2021-08-01,2021,8,AMAZONAS,135.0,35,5,27
2021-08-01,2021,8,ANTIOQUIA,10601.256,616,92,116
2021-08-01,2021,8,ARAUCA,109.0,24,6,15
2021-08-01,2021,8,ATLANTICO,2031.437,153,22,69
2021-08-01,2021,8,BOGOTA D.C.,10447.624,141,1,141
2021-08-01,2021,8,BOLIVAR,6385.878,172,21,112
2021-08-01,2021,8,BOYACA,294.0,117,32,34
2021-08-01,2021,8,CALDAS,531.0,96,19,36
2021-08-01,2021,8,CAQUETA,38.0,17,6,12
2021-08-01,2021,8,CASANARE,57.0,28,8,18
2021-08-01,2021,8,CAUCA,240.0,95,28,35
2021-08-01,2021,8,CESAR,307.0,61,16,34
2021-08-01,2021,8,CHOCO,52.0,26,10,18
2021-08-01,2021,8,CORDOBA,192.0,69,18,29
2021-08-01,2021,8,CUNDINAMARCA,1490.0,425,75,56
2021-08-01,2021,8,GUAINIA,14.0,8,3,7
2021-08-01,2021,8,GUAVIARE,6.0,5,2,4
2021-08-01,2021,8,HUILA,231.0,58,17,24
2021-08-01,2021,8,LA GUAJIRA,607.0,65,10,31
2021-08-01,2021,8,MAGDALENA,1381.0,85,12,58
2021-08-01,2021,8,META,520.0,81,14,37
2021-08-01,2021,8,NARINO,278.0,45,9,29
2021-08-01,2021,8,NORTE DE SANTANDER,1442.956,117,21,47
2021-08-01,2021,8,PUTUMAYO,36.0,20,5,15
2021-08-01,2021,8,QUINDIO,910.0,101,12,39
2021-08-01,2021,8,RISARALDA,2131.0,123,13,51
2021-08-01,2021,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1571.0,50,2,37
2021-08-01,2021,8,SANTANDER,1452.0,168,34,52
2021-08-01,2021,8,SIN ESPECIFICAR,9.0,4,1,4
2021-08-01,2021,8,SUCRE,135.0,53,18,20
2021-08-01,2021,8,TOLIMA,467.0,87,24,38
2021-08-01,2021,8,VALLE DEL CAUCA,5872.467,364,40,91
2021-08-01,2021,8,VAUPES,1.0,1,1,1
2021-08-01,2021,8,VICHADA,30.0,10,4,9
2021-09-01,2021,9,AMAZONAS,135.0,31,7,21
2021-09-01,2021,9,ANTIOQUIA,10614.139,590,98,116
2021-09-01,2021,9,ARAUCA,108.0,23,5,14
2021-09-01,2021,9,ATLANTICO,2117.882,146,21,69
2021-09-01,2021,9,BOGOTA D.C.,9667.81,139,1,139
2021-09-01,2021,9,BOLIVAR,8608.955,145,19,96
2021-09-01,2021,9,BOYACA,335.0,134,37,36
2021-09-01,2021,9,CALDAS,503.0,112,22,39
2021-09-01,2021,9,CAQUETA,30.0,18,4,14
2021-09-01,2021,9,CASANARE,52.0,23,7,17
2021-09-01,2021,9,CAUCA,195.0,86,27,23
2021-09-01,2021,9,CESAR,248.0,48,15,27
2021-09-01,2021,9,CHOCO,68.0,33,6,19
2021-09-01,2021,9,CORDOBA,203.0,68,19,33
2021-09-01,2021,9,CUNDINAMARCA,1527.0,405,71,47
2021-09-01,2021,9,GUAINIA,9.0,7,4,6
2021-09-01,2021,9,GUAVIARE,12.0,5,2,5
2021-09-01,2021,9,HUILA,193.0,67,22,29
2021-09-01,2021,9,LA GUAJIRA,962.0,63,12,24
2021-09-01,2021,9,MAGDALENA,1578.0,94,16,62
2021-09-01,2021,9,META,441.0,74,18,33
2021-09-01,2021,9,NARINO,293.0,64,18,24
2021-09-01,2021,9,NORTE DE SANTANDER,1570.057,105,20,44
2021-09-01,2021,9,PUTUMAYO,34.0,22,6,15
2021-09-01,2021,9,QUINDIO,937.0,113,10,44
2021-09-01,2021,9,RISARALDA,1669.0,100,11,49
2021-09-01,2021,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2080.0,50,2,36
2021-09-01,2021,9,SANTANDER,1434.0,182,35,50
2021-09-01,2021,9,SIN ESPECIFICAR,5.0,5,1,5
2021-09-01,2021,9,SUCRE,125.0,44,12,24
2021-09-01,2021,9,TOLIMA,457.0,78,18,35
2021-09-01,2021,9,VALLE DEL CAUCA,5330.9130000000005,375,39,89
2021-09-01,2021,9,VAUPES,3.0,2,1,2
2021-09-01,2021,9,VICHADA,22.0,6,2,6
2021-10-01,2021,10,AMAZONAS,159.0,31,5,26
