fecha,anio,mes_num,trimestre,semestre,departamento,visitantes_no_residentes,n_registros_origen,n_ciudades,n_paises_residencia,pasajeros_aereos_nacionales,n_municipios_nac,pasajeros_aereos_internacionales,prestadores_activos,rnt_municipios,categorias_rnt,capacidad_habitaciones,capacidad_camas,empleo_reportado_rnt,trm,ise,aereo_nacional_fuera_cobertura,aereo_internacional_fuera_cobertura,rnt_fuera_cobertura,objetivo_faltante,rnt_faltante,trm_faltante,ise_faltante
2016-05-01,2016,5,2,1,MAGDALENA,1673.0,76.0,10.0,59.0,56673.0,1.0,595.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,META,256.0,44.0,9.0,28.0,4195.0,2.0,32.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,NARINO,1444.0,93.0,15.0,46.0,16420.0,3.0,195.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,NORTE DE SANTANDER,784.0,61.0,10.0,41.0,44583.0,1.0,1489.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,PUTUMAYO,75.0,22.0,8.0,12.0,3275.0,3.0,0.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,QUINDIO,902.0,89.0,10.0,41.0,16522.0,1.0,3512.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,RISARALDA,1511.0,89.0,12.0,48.0,53033.0,1.0,7450.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1486.739,82.0,2.0,59.0,64560.0,2.0,4423.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,SANTANDER,982.0,113.0,17.0,51.0,74207.0,2.0,3059.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,SUCRE,75.0,26.0,6.0,20.0,3065.0,2.0,0.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,TOLIMA,251.0,56.0,11.0,37.0,6223.0,1.0,111.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,VALLE DEL CAUCA,7255.718,338.0,34.0,98.0,174086.0,2.0,32960.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,VAUPES,1.0,1.0,1.0,1.0,1189.0,3.0,0.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-05-01,2016,5,2,1,VICHADA,4.0,4.0,2.0,4.0,1497.0,2.0,0.0,,,,,,,2993.508387096774,101.8046563784321,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,AMAZONAS,446.0,45.0,3.0,41.0,9172.0,4.0,28.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,ANTIOQUIA,9342.869,361.0,55.0,107.0,290147.0,5.0,72880.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,ARAUCA,8.0,4.0,2.0,4.0,6378.0,2.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,ATLANTICO,2170.512,107.0,16.0,70.0,110561.0,1.0,13228.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,BOGOTA D.C.,11785.133,145.0,1.0,145.0,708269.0,1.0,308420.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,BOLIVAR,6217.175,143.0,18.0,109.0,158887.0,1.0,25669.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,BOYACA,363.0,118.0,32.0,40.0,0.0,0.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CALDAS,803.0,83.0,20.0,38.0,10359.0,1.0,577.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CAQUETA,27.0,14.0,2.0,13.0,3799.0,1.0,8.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CASANARE,56.0,19.0,3.0,17.0,15932.0,2.0,48.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CAUCA,375.0,63.0,16.0,35.0,7666.0,2.0,152.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CESAR,171.0,29.0,5.0,23.0,17281.0,2.0,220.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CHOCO,289.0,37.0,6.0,30.0,19912.0,4.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CORDOBA,235.0,47.0,12.0,28.0,41428.0,1.0,437.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,CUNDINAMARCA,940.0,284.0,54.0,53.0,0.0,0.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,GUAINIA,15.0,2.0,1.0,2.0,1390.0,2.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,GUAVIARE,1.0,1.0,1.0,1.0,1020.0,2.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,HUILA,517.0,84.0,16.0,36.0,12571.0,2.0,323.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,LA GUAJIRA,126.0,45.0,10.0,28.0,9658.0,3.0,59.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,MAGDALENA,1451.0,74.0,13.0,54.0,64793.0,1.0,538.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,META,312.0,59.0,12.0,37.0,4344.0,2.0,38.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,NARINO,1394.0,92.0,15.0,50.0,19939.0,3.0,311.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,NORTE DE SANTANDER,682.0,66.0,13.0,42.0,46846.0,1.0,1956.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,PUTUMAYO,67.0,28.0,8.0,17.0,3432.0,3.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,QUINDIO,1186.0,99.0,10.0,46.0,16384.0,1.0,4191.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,RISARALDA,1301.011,102.0,10.0,59.0,55245.0,1.0,9139.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3789.4300000000003,75.0,2.0,51.0,71212.0,2.0,4341.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,SANTANDER,1585.0,158.0,23.0,61.0,75321.0,2.0,4315.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,SUCRE,95.0,34.0,9.0,23.0,4262.0,2.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,TOLIMA,669.0,96.0,25.0,40.0,6658.0,1.0,207.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,VALLE DEL CAUCA,7718.5509999999995,353.0,39.0,90.0,184547.0,2.0,41107.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,VAUPES,0.0,0.0,0.0,0.0,1226.0,4.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-06-01,2016,6,2,1,VICHADA,5.0,4.0,2.0,4.0,1474.0,2.0,0.0,,,,,,,2992.8586666666665,101.8161981783162,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,AMAZONAS,665.0,44.0,2.0,43.0,9509.0,4.0,26.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,ANTIOQUIA,11316.664,398.0,63.0,114.0,298723.0,5.0,84207.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,ARAUCA,23.0,12.0,4.0,9.0,5934.0,2.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,ATLANTICO,3080.381,109.0,9.0,74.0,115378.0,1.0,17121.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,BOGOTA D.C.,12345.557,147.0,1.0,147.0,740169.0,1.0,372134.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,BOLIVAR,6872.578,140.0,17.0,103.0,165349.0,1.0,33346.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,BOYACA,457.0,117.0,28.0,34.0,0.0,0.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CALDAS,757.0,96.0,17.0,41.0,8941.0,1.0,457.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CAQUETA,38.0,16.0,4.0,15.0,3764.0,1.0,16.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CASANARE,50.0,25.0,7.0,18.0,15656.0,2.0,37.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CAUCA,486.0,67.0,13.0,38.0,6809.0,2.0,85.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CESAR,159.0,44.0,6.0,28.0,18054.0,2.0,232.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CHOCO,240.0,35.0,8.0,23.0,20122.0,4.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CORDOBA,225.0,54.0,11.0,36.0,40126.0,1.0,491.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,CUNDINAMARCA,1243.0,312.0,52.0,50.0,0.0,0.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,GUAINIA,8.0,1.0,1.0,1.0,1500.0,2.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,GUAVIARE,2.0,2.0,1.0,2.0,1205.0,2.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,HUILA,390.0,72.0,12.0,40.0,12477.0,2.0,228.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,LA GUAJIRA,137.0,40.0,9.0,24.0,9543.0,3.0,36.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,MAGDALENA,1944.0,77.0,9.0,50.0,61122.0,1.0,755.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,META,413.0,63.0,11.0,40.0,4664.0,3.0,36.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,NARINO,1982.0,94.0,10.0,51.0,19035.0,3.0,375.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,NORTE DE SANTANDER,808.0,81.0,9.0,50.0,44612.0,1.0,1919.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,PUTUMAYO,97.0,30.0,10.0,13.0,3525.0,3.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,QUINDIO,1470.0,110.0,10.0,48.0,15813.0,1.0,4550.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,RISARALDA,2713.045,127.0,11.0,67.0,54159.0,1.0,10628.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2011.944,72.0,2.0,51.0,76834.0,2.0,6215.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,SANTANDER,1839.0,166.0,23.0,64.0,78089.0,2.0,4466.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,SUCRE,114.0,39.0,8.0,28.0,3913.0,2.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,TOLIMA,501.0,75.0,20.0,38.0,6600.0,1.0,223.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,VALLE DEL CAUCA,9623.463,422.0,41.0,98.0,197604.0,2.0,48139.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,VAUPES,1.0,1.0,1.0,1.0,1403.0,4.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-07-01,2016,7,3,2,VICHADA,2.0,2.0,1.0,2.0,1504.0,1.0,0.0,,,,,,,2960.999677419355,99.67288429363097,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,AMAZONAS,365.0,38.0,2.0,36.0,8827.0,4.0,16.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,ANTIOQUIA,10784.81,351.0,54.0,112.0,300155.0,5.0,65406.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,ARAUCA,18.0,15.0,5.0,11.0,5367.0,2.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,ATLANTICO,2484.552,118.0,14.0,82.0,109161.0,1.0,13049.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,BOGOTA D.C.,10505.030999999999,156.0,1.0,156.0,727188.0,1.0,335305.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,BOLIVAR,7603.528,145.0,20.0,109.0,158229.0,1.0,29413.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,BOYACA,389.0,126.0,25.0,39.0,0.0,0.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CALDAS,642.0,85.0,17.0,41.0,10209.0,1.0,518.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CAQUETA,37.0,13.0,1.0,13.0,4077.0,2.0,12.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CASANARE,66.0,22.0,6.0,18.0,16079.0,2.0,47.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CAUCA,425.0,55.0,11.0,38.0,6920.0,2.0,119.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CESAR,167.0,36.0,7.0,30.0,18146.0,2.0,217.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CHOCO,251.0,42.0,7.0,32.0,18265.0,4.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CORDOBA,177.0,51.0,12.0,29.0,39905.0,1.0,356.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,CUNDINAMARCA,991.0,296.0,57.0,49.0,0.0,0.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,GUAINIA,23.0,3.0,1.0,3.0,1220.0,2.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,GUAVIARE,0.0,0.0,0.0,0.0,1322.0,2.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,HUILA,328.0,68.0,15.0,34.0,13434.0,2.0,211.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,LA GUAJIRA,90.0,36.0,7.0,22.0,9154.0,3.0,31.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,MAGDALENA,1714.0,83.0,15.0,48.0,64053.0,1.0,724.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,META,349.0,52.0,9.0,35.0,4280.0,2.0,40.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,NARINO,1777.0,101.0,18.0,47.0,19043.0,3.0,305.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,NORTE DE SANTANDER,1099.0,65.0,10.0,42.0,43671.0,1.0,1511.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,PUTUMAYO,50.0,27.0,10.0,15.0,3603.0,3.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,QUINDIO,1249.0,106.0,11.0,39.0,15948.0,1.0,3843.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,RISARALDA,2115.0,111.0,13.0,55.0,53759.0,1.0,8766.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1868.211,74.0,2.0,55.0,71743.0,2.0,5370.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,SANTANDER,1375.0,139.0,21.0,60.0,76253.0,2.0,3702.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,SUCRE,92.0,27.0,7.0,20.0,3765.0,2.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,TOLIMA,391.0,70.0,19.0,34.0,6825.0,1.0,129.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,VALLE DEL CAUCA,8807.088,354.0,34.0,99.0,192741.0,2.0,46627.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,VAUPES,5.0,4.0,3.0,4.0,1180.0,4.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-08-01,2016,8,3,2,VICHADA,13.0,5.0,1.0,5.0,1325.0,2.0,0.0,,,,,,,2952.7667741935484,103.21905857214928,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,AMAZONAS,308.0,38.0,3.0,35.0,9822.0,4.0,24.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,ANTIOQUIA,9861.005,331.0,52.0,110.0,295322.0,5.0,56286.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,ARAUCA,17.0,11.0,3.0,10.0,5578.0,2.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,ATLANTICO,2314.052,107.0,13.0,72.0,100508.0,1.0,10111.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,BOGOTA D.C.,12246.538,152.0,1.0,152.0,706908.0,1.0,302889.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,BOLIVAR,9372.59,132.0,8.0,109.0,144099.0,1.0,25093.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,BOYACA,321.0,96.0,26.0,29.0,0.0,0.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CALDAS,645.0,77.0,13.0,41.0,8801.0,1.0,521.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CAQUETA,47.0,16.0,5.0,13.0,3929.0,1.0,17.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CASANARE,68.0,19.0,3.0,17.0,16812.0,2.0,58.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CAUCA,270.0,53.0,8.0,37.0,6640.0,2.0,92.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CESAR,138.0,34.0,8.0,26.0,18265.0,2.0,195.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CHOCO,167.0,44.0,9.0,31.0,18394.0,4.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CORDOBA,118.0,37.0,16.0,22.0,39364.0,1.0,330.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,CUNDINAMARCA,774.0,269.0,50.0,47.0,0.0,0.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,GUAINIA,14.0,3.0,1.0,3.0,1214.0,2.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,GUAVIARE,3.0,2.0,1.0,2.0,946.0,2.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,HUILA,219.0,55.0,9.0,29.0,13314.0,2.0,187.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,LA GUAJIRA,153.0,46.0,8.0,32.0,8610.0,3.0,37.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,MAGDALENA,1558.0,84.0,14.0,59.0,63369.0,1.0,533.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,META,303.0,45.0,11.0,30.0,4473.0,2.0,31.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,NARINO,1196.0,91.0,15.0,43.0,17855.0,3.0,230.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,NORTE DE SANTANDER,893.0,67.0,13.0,42.0,41647.0,1.0,1654.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,PUTUMAYO,41.0,22.0,6.0,15.0,3597.0,3.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,QUINDIO,832.0,93.0,9.0,39.0,15016.0,1.0,3401.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,RISARALDA,1321.0,85.0,8.0,53.0,51937.0,1.0,6958.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3426.685,76.0,2.0,57.0,65893.0,2.0,4214.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,SANTANDER,1364.0,136.0,17.0,62.0,75364.0,2.0,3711.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,SUCRE,58.0,28.0,4.0,22.0,3458.0,2.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,TOLIMA,328.0,63.0,13.0,36.0,7040.0,2.0,115.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,VALLE DEL CAUCA,7863.822,348.0,35.0,105.0,178229.0,2.0,36860.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,VAUPES,2.0,2.0,1.0,2.0,1089.0,4.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-09-01,2016,9,3,2,VICHADA,4.0,3.0,1.0,3.0,1239.0,1.0,0.0,,,,,,,2924.2653333333333,103.65246301661134,False,False,True,False,True,False,False
2016-10-01,2016,10,4,2,AMAZONAS,353.0,43.0,4.0,36.0,11676.0,4.0,16.0,,,,,,,2929.3887096774192,102.50955901470245,False,False,True,False,True,False,False
2016-10-01,2016,10,4,2,ANTIOQUIA,9836.704,358.0,56.0,104.0,312652.0,5.0,64082.0,,,,,,,2929.3887096774192,102.50955901470245,False,False,True,False,True,False,False
2016-10-01,2016,10,4,2,ARAUCA,17.0,9.0,4.0,7.0,6134.0,2.0,0.0,,,,,,,2929.3887096774192,102.50955901470245,False,False,True,False,True,False,False
2016-10-01,2016,10,4,2,ATLANTICO,2503.213,105.0,13.0,76.0,115064.0,1.0,12115.0,,,,,,,2929.3887096774192,102.50955901470245,False,False,True,False,True,False,False
2016-10-01,2016,10,4,2,BOGOTA D.C.,13185.458,163.0,1.0,163.0,748880.0,1.0,338625.0,,,,,,,2929.3887096774192,102.50955901470245,False,False,True,False,True,False,False
