fecha,fecha_predicha,departamento,target,prediccion,error,error_abs,horizonte,meses_horizonte
2024-10-01,2025-01-01,TOLIMA,799.0,1319.6757,-520.6756591796875,520.6756591796875,h3,3
2024-11-01,2025-02-01,TOLIMA,711.0,1426.941,-715.9410400390625,715.9410400390625,h3,3
2024-12-01,2025-03-01,TOLIMA,685.0,1790.5973,-1105.5972900390625,1105.5972900390625,h3,3
2025-01-01,2025-04-01,TOLIMA,654.0,1323.8351,-669.8350830078125,669.8350830078125,h3,3
2025-02-01,2025-05-01,TOLIMA,768.0,1295.2452,-527.2452392578125,527.2452392578125,h3,3
2025-03-01,2025-06-01,TOLIMA,1125.0,1379.2104,-254.21044921875,254.21044921875,h3,3
2025-04-01,2025-07-01,TOLIMA,1045.0,1417.9445,-372.9444580078125,372.9444580078125,h3,3
2025-05-01,2025-08-01,TOLIMA,840.0,1509.2991,-669.299072265625,669.299072265625,h3,3
2025-06-01,2025-09-01,TOLIMA,593.0,1761.1946,-1168.194580078125,1168.194580078125,h3,3
2024-10-01,2025-01-01,VALLE DEL CAUCA,11076.702,11991.563,-914.8614765625007,914.8614765625007,h3,3
2024-11-01,2025-02-01,VALLE DEL CAUCA,10362.41,11116.872,-754.4620703125001,754.4620703125001,h3,3
2024-12-01,2025-03-01,VALLE DEL CAUCA,9689.406,12233.13,-2543.723882812499,2543.723882812499,h3,3
2025-01-01,2025-04-01,VALLE DEL CAUCA,10157.752,11233.18,-1075.4276874999996,1075.4276874999996,h3,3
2025-02-01,2025-05-01,VALLE DEL CAUCA,10086.04,9726.579,359.4608984375009,359.4608984375009,h3,3
2025-03-01,2025-06-01,VALLE DEL CAUCA,12455.299,11838.884,616.4152109375009,616.4152109375009,h3,3
2025-04-01,2025-07-01,VALLE DEL CAUCA,12290.725,10795.785,1494.9398437500004,1494.9398437500004,h3,3
2025-05-01,2025-08-01,VALLE DEL CAUCA,11516.439,11815.372,-298.9330703124997,298.9330703124997,h3,3
2025-06-01,2025-09-01,VALLE DEL CAUCA,9563.245,12238.477,-2675.231562499999,2675.231562499999,h3,3
2024-10-01,2025-01-01,VAUPES,5.0,49.65782,-44.65782165527344,44.65782165527344,h3,3
2024-11-01,2025-02-01,VAUPES,2.0,19.2566,-17.25659942626953,17.25659942626953,h3,3
2024-12-01,2025-03-01,VAUPES,2.0,51.900173,-49.90017318725586,49.90017318725586,h3,3
2025-01-01,2025-04-01,VAUPES,0.0,25.193539,-25.193538665771484,25.193538665771484,h3,3
2025-02-01,2025-05-01,VAUPES,0.0,43.4732,-43.473201751708984,43.473201751708984,h3,3
2025-03-01,2025-06-01,VAUPES,9.0,59.34259,-50.34259033203125,50.34259033203125,h3,3
2025-04-01,2025-07-01,VAUPES,11.0,69.44275,-58.4427490234375,58.4427490234375,h3,3
2025-05-01,2025-08-01,VAUPES,3.0,43.459106,-40.4591064453125,40.4591064453125,h3,3
2025-06-01,2025-09-01,VAUPES,0.0,50.23945,-50.23944854736328,50.23944854736328,h3,3
2024-10-01,2025-01-01,VICHADA,56.0,51.724915,4.27508544921875,4.27508544921875,h3,3
2024-11-01,2025-02-01,VICHADA,38.0,42.131557,-4.131557464599609,4.131557464599609,h3,3
2024-12-01,2025-03-01,VICHADA,20.0,60.659832,-40.65983200073242,40.65983200073242,h3,3
2025-01-01,2025-04-01,VICHADA,18.0,78.87242,-60.87242126464844,60.87242126464844,h3,3
2025-02-01,2025-05-01,VICHADA,10.0,60.41391,-50.413909912109375,50.413909912109375,h3,3
2025-03-01,2025-06-01,VICHADA,29.0,76.34789,-47.34789276123047,47.34789276123047,h3,3
2025-04-01,2025-07-01,VICHADA,19.0,62.560806,-43.56080627441406,43.56080627441406,h3,3
2025-05-01,2025-08-01,VICHADA,24.0,45.28943,-21.2894287109375,21.2894287109375,h3,3
2025-06-01,2025-09-01,VICHADA,30.0,42.239082,-12.239082336425781,12.239082336425781,h3,3
