fecha,fecha_predicha,departamento,target,prediccion,error,error_abs,horizonte,meses_horizonte
2024-12-01,2025-01-01,TOLIMA,799.0,998.44354,-199.44354248046875,199.44354248046875,h1,1
2025-01-01,2025-02-01,TOLIMA,711.0,993.57117,-282.5711669921875,282.5711669921875,h1,1
2025-02-01,2025-03-01,TOLIMA,685.0,1098.6556,-413.6556396484375,413.6556396484375,h1,1
2025-03-01,2025-04-01,TOLIMA,654.0,902.22675,-248.22674560546875,248.22674560546875,h1,1
2025-04-01,2025-05-01,TOLIMA,768.0,1234.1146,-466.1146240234375,466.1146240234375,h1,1
2025-05-01,2025-06-01,TOLIMA,1125.0,1433.5642,-308.564208984375,308.564208984375,h1,1
2025-06-01,2025-07-01,TOLIMA,1045.0,1598.7593,-553.75927734375,553.75927734375,h1,1
2025-07-01,2025-08-01,TOLIMA,840.0,1197.8549,-357.8548583984375,357.8548583984375,h1,1
2025-08-01,2025-09-01,TOLIMA,593.0,1216.4592,-623.459228515625,623.459228515625,h1,1
2024-12-01,2025-01-01,VALLE DEL CAUCA,11076.702,12153.189,-1076.4874531250007,1076.4874531250007,h1,1
2025-01-01,2025-02-01,VALLE DEL CAUCA,10362.41,11823.314,-1460.9044531250001,1460.9044531250001,h1,1
2025-02-01,2025-03-01,VALLE DEL CAUCA,9689.406,10764.613,-1075.2072812499991,1075.2072812499991,h1,1
2025-03-01,2025-04-01,VALLE DEL CAUCA,10157.752,11457.499,-1299.7470234374996,1299.7470234374996,h1,1
2025-04-01,2025-05-01,VALLE DEL CAUCA,10086.04,11311.024,-1224.9844140624991,1224.9844140624991,h1,1
2025-05-01,2025-06-01,VALLE DEL CAUCA,12455.299,12353.7295,101.56950781250089,101.56950781250089,h1,1
2025-06-01,2025-07-01,VALLE DEL CAUCA,12290.725,11322.089,968.6361328125004,968.6361328125004,h1,1
2025-07-01,2025-08-01,VALLE DEL CAUCA,11516.439,11910.867,-394.4281874999997,394.4281874999997,h1,1
2025-08-01,2025-09-01,VALLE DEL CAUCA,9563.245,11123.717,-1560.4717968749992,1560.4717968749992,h1,1
2024-12-01,2025-01-01,VAUPES,5.0,0.0,5.0,5.0,h1,1
2025-01-01,2025-02-01,VAUPES,2.0,27.239534,-25.239534378051758,25.239534378051758,h1,1
2025-02-01,2025-03-01,VAUPES,2.0,54.14568,-52.14567947387695,52.14567947387695,h1,1
2025-03-01,2025-04-01,VAUPES,0.0,17.806562,-17.806562423706055,17.806562423706055,h1,1
2025-04-01,2025-05-01,VAUPES,0.0,10.366715,-10.366715431213379,10.366715431213379,h1,1
2025-05-01,2025-06-01,VAUPES,9.0,25.725355,-16.72535514831543,16.72535514831543,h1,1
2025-06-01,2025-07-01,VAUPES,11.0,33.723892,-22.723892211914062,22.723892211914062,h1,1
2025-07-01,2025-08-01,VAUPES,3.0,35.526955,-32.526954650878906,32.526954650878906,h1,1
2025-08-01,2025-09-01,VAUPES,0.0,34.944847,-34.944847106933594,34.944847106933594,h1,1
2024-12-01,2025-01-01,VICHADA,56.0,0.0,56.0,56.0,h1,1
2025-01-01,2025-02-01,VICHADA,38.0,48.91117,-10.911170959472656,10.911170959472656,h1,1
2025-02-01,2025-03-01,VICHADA,20.0,52.6236,-32.623600006103516,32.623600006103516,h1,1
2025-03-01,2025-04-01,VICHADA,18.0,13.081544,4.918456077575684,4.918456077575684,h1,1
2025-04-01,2025-05-01,VICHADA,10.0,6.825179,3.174820899963379,3.174820899963379,h1,1
2025-05-01,2025-06-01,VICHADA,29.0,29.27289,-0.2728900909423828,0.2728900909423828,h1,1
2025-06-01,2025-07-01,VICHADA,19.0,52.91247,-33.912471771240234,33.912471771240234,h1,1
2025-07-01,2025-08-01,VICHADA,24.0,13.562599,10.437400817871094,10.437400817871094,h1,1
2025-08-01,2025-09-01,VICHADA,30.0,0.0,30.0,30.0,h1,1
